Year,LSS,LSS Name,School,School Name,Grade,Enrolled Count,Create Date
2022,03,Baltimore County,0111,Maiden Choice School,Grade 6,*,20220119
2022,03,Baltimore County,0111,Maiden Choice School,Grade 7,*,20220119
2022,03,Baltimore County,0111,Maiden Choice School,Grade 8,*,20220119
2022,03,Baltimore County,0111,Maiden Choice School,Grade 9,*,20220119
2022,03,Baltimore County,0111,Maiden Choice School,Grade 10,*,20220119
2022,03,Baltimore County,0111,Maiden Choice School,Grade 11,*,20220119
2022,03,Baltimore County,0111,Maiden Choice School,Grade 12,20,20220119
2022,03,Baltimore County,0111,Maiden Choice School,All Grades,129,20220119
2022,03,Baltimore County,0112,Dogwood Elementary,Prekindergarten Age 4,41,20220119
2022,03,Baltimore County,0112,Dogwood Elementary,Kindergarten,72,20220119
2022,03,Baltimore County,0112,Dogwood Elementary,Grade 1,85,20220119
2022,03,Baltimore County,0112,Dogwood Elementary,Grade 2,61,20220119
2022,03,Baltimore County,0112,Dogwood Elementary,Grade 3,80,20220119
2022,03,Baltimore County,0112,Dogwood Elementary,Grade 4,84,20220119
2022,03,Baltimore County,0112,Dogwood Elementary,Grade 5,89,20220119
2022,03,Baltimore County,0112,Dogwood Elementary,All Grades,512,20220119
2022,03,Baltimore County,0113,Chadwick Elementary,Prekindergarten Age 4,37,20220119
2022,03,Baltimore County,0113,Chadwick Elementary,Kindergarten,101,20220119
2022,03,Baltimore County,0113,Chadwick Elementary,Grade 1,99,20220119
2022,03,Baltimore County,0113,Chadwick Elementary,Grade 2,86,20220119
2022,03,Baltimore County,0113,Chadwick Elementary,Grade 3,94,20220119
2022,03,Baltimore County,0113,Chadwick Elementary,Grade 4,102,20220119
2022,03,Baltimore County,0113,Chadwick Elementary,Grade 5,92,20220119
2022,03,Baltimore County,0113,Chadwick Elementary,All Grades,611,20220119
2022,03,Baltimore County,0115,Hillcrest Elementary,Prekindergarten Age 4,24,20220119
2022,03,Baltimore County,0115,Hillcrest Elementary,Kindergarten,100,20220119
2022,03,Baltimore County,0115,Hillcrest Elementary,Grade 1,101,20220119
2022,03,Baltimore County,0115,Hillcrest Elementary,Grade 2,103,20220119
2022,03,Baltimore County,0115,Hillcrest Elementary,Grade 3,112,20220119
2022,03,Baltimore County,0115,Hillcrest Elementary,Grade 4,114,20220119
2022,03,Baltimore County,0115,Hillcrest Elementary,Grade 5,121,20220119
2022,03,Baltimore County,0115,Hillcrest Elementary,All Grades,675,20220119
2022,03,Baltimore County,0116,Woodbridge Elementary,Prekindergarten Age 4,33,20220119
2022,03,Baltimore County,0116,Woodbridge Elementary,Kindergarten,64,20220119
2022,03,Baltimore County,0116,Woodbridge Elementary,Grade 1,52,20220119
2022,03,Baltimore County,0116,Woodbridge Elementary,Grade 2,82,20220119
2022,03,Baltimore County,0116,Woodbridge Elementary,Grade 3,76,20220119
2022,03,Baltimore County,0116,Woodbridge Elementary,Grade 4,67,20220119
2022,03,Baltimore County,0116,Woodbridge Elementary,Grade 5,64,20220119
2022,03,Baltimore County,0116,Woodbridge Elementary,All Grades,438,20220119
2022,03,Baltimore County,0151,Catonsville Middle,Grade 6,239,20220119
2022,03,Baltimore County,0151,Catonsville Middle,Grade 7,246,20220119
2022,03,Baltimore County,0151,Catonsville Middle,Grade 8,255,20220119
2022,03,Baltimore County,0151,Catonsville Middle,All Grades,740,20220119
2022,03,Baltimore County,0155,Southwest Academy,Grade 6,262,20220119
2022,03,Baltimore County,0155,Southwest Academy,Grade 7,249,20220119
2022,03,Baltimore County,0155,Southwest Academy,Grade 8,273,20220119
2022,03,Baltimore County,0155,Southwest Academy,All Grades,784,20220119
2022,03,Baltimore County,0172,Woodlawn High,Grade 9,545,20220119
2022,03,Baltimore County,0172,Woodlawn High,Grade 10,473,20220119
2022,03,Baltimore County,0172,Woodlawn High,Grade 11,398,20220119
2022,03,Baltimore County,0172,Woodlawn High,Grade 12,353,20220119
2022,03,Baltimore County,0172,Woodlawn High,All Grades,1769,20220119
2022,03,Baltimore County,0174,Catonsville High,Grade 9,442,20220119
2022,03,Baltimore County,0174,Catonsville High,Grade 10,428,20220119
2022,03,Baltimore County,0174,Catonsville High,Grade 11,460,20220119
2022,03,Baltimore County,0174,Catonsville High,Grade 12,483,20220119
2022,03,Baltimore County,0174,Catonsville High,All Grades,1813,20220119
2022,03,Baltimore County,0175,Western School of Technology,Grade 9,247,20220119
2022,03,Baltimore County,0175,Western School of Technology,Grade 10,242,20220119
2022,03,Baltimore County,0175,Western School of Technology,Grade 11,223,20220119
2022,03,Baltimore County,0175,Western School of Technology,Grade 12,225,20220119
2022,03,Baltimore County,0175,Western School of Technology,All Grades,937,20220119
2022,03,Baltimore County,0202,Randallstown Elementary,Kindergarten,55,20220119
2022,03,Baltimore County,0202,Randallstown Elementary,Grade 1,41,20220119
2022,03,Baltimore County,0202,Randallstown Elementary,Grade 2,64,20220119
2022,03,Baltimore County,0202,Randallstown Elementary,Grade 3,44,20220119
2022,03,Baltimore County,0202,Randallstown Elementary,Grade 4,73,20220119
2022,03,Baltimore County,0202,Randallstown Elementary,Grade 5,65,20220119
2022,03,Baltimore County,0202,Randallstown Elementary,All Grades,342,20220119
2022,03,Baltimore County,0204,Featherbed Lane Elementary,Prekindergarten Age 4,45,20220119
2022,03,Baltimore County,0204,Featherbed Lane Elementary,Kindergarten,103,20220119
2022,03,Baltimore County,0204,Featherbed Lane Elementary,Grade 1,60,20220119
2022,03,Baltimore County,0204,Featherbed Lane Elementary,Grade 2,93,20220119
2022,03,Baltimore County,0204,Featherbed Lane Elementary,Grade 3,87,20220119
2022,03,Baltimore County,0204,Featherbed Lane Elementary,Grade 4,70,20220119
2022,03,Baltimore County,0204,Featherbed Lane Elementary,Grade 5,91,20220119
2022,03,Baltimore County,0204,Featherbed Lane Elementary,All Grades,549,20220119
2022,03,Baltimore County,0205,Woodmoor Elementary,Prekindergarten Age 4,53,20220119
2022,03,Baltimore County,0205,Woodmoor Elementary,Kindergarten,92,20220119
2022,03,Baltimore County,0205,Woodmoor Elementary,Grade 1,85,20220119
2022,03,Baltimore County,0205,Woodmoor Elementary,Grade 2,84,20220119
2022,03,Baltimore County,0205,Woodmoor Elementary,Grade 3,81,20220119
2022,03,Baltimore County,0205,Woodmoor Elementary,Grade 4,86,20220119
2022,03,Baltimore County,0205,Woodmoor Elementary,Grade 5,71,20220119
2022,03,Baltimore County,0205,Woodmoor Elementary,All Grades,552,20220119
2022,03,Baltimore County,0206,Scotts Branch Elementary,Kindergarten,67,20220119
2022,03,Baltimore County,0206,Scotts Branch Elementary,Grade 1,82,20220119
2022,03,Baltimore County,0206,Scotts Branch Elementary,Grade 2,76,20220119
2022,03,Baltimore County,0206,Scotts Branch Elementary,Grade 3,88,20220119
2022,03,Baltimore County,0206,Scotts Branch Elementary,Grade 4,65,20220119
2022,03,Baltimore County,0206,Scotts Branch Elementary,Grade 5,90,20220119
2022,03,Baltimore County,0206,Scotts Branch Elementary,All Grades,468,20220119
2022,03,Baltimore County,0207,Church Lane Elementary,Prekindergarten Age 4,23,20220119
2022,03,Baltimore County,0207,Church Lane Elementary,Kindergarten,53,20220119
2022,03,Baltimore County,0207,Church Lane Elementary,Grade 1,38,20220119
2022,03,Baltimore County,0207,Church Lane Elementary,Grade 2,56,20220119
2022,03,Baltimore County,0207,Church Lane Elementary,Grade 3,51,20220119
2022,03,Baltimore County,0207,Church Lane Elementary,Grade 4,51,20220119
2022,03,Baltimore County,0207,Church Lane Elementary,Grade 5,60,20220119
2022,03,Baltimore County,0207,Church Lane Elementary,All Grades,332,20220119
2022,03,Baltimore County,0209,Hebbville Elementary,Prekindergarten Age 4,56,20220119
2022,03,Baltimore County,0209,Hebbville Elementary,Kindergarten,67,20220119
2022,03,Baltimore County,0209,Hebbville Elementary,Grade 1,68,20220119
2022,03,Baltimore County,0209,Hebbville Elementary,Grade 2,66,20220119
2022,03,Baltimore County,0209,Hebbville Elementary,Grade 3,67,20220119
2022,03,Baltimore County,0209,Hebbville Elementary,Grade 4,64,20220119
2022,03,Baltimore County,0209,Hebbville Elementary,Grade 5,84,20220119
2022,03,Baltimore County,0209,Hebbville Elementary,All Grades,472,20220119
2022,03,Baltimore County,0210,Powhatan Elementary,Prekindergarten Age 4,21,20220119
2022,03,Baltimore County,0210,Powhatan Elementary,Kindergarten,34,20220119
2022,03,Baltimore County,0210,Powhatan Elementary,Grade 1,40,20220119
2022,03,Baltimore County,0210,Powhatan Elementary,Grade 2,25,20220119
2022,03,Baltimore County,0210,Powhatan Elementary,Grade 3,36,20220119
2022,03,Baltimore County,0210,Powhatan Elementary,Grade 4,43,20220119
2022,03,Baltimore County,0210,Powhatan Elementary,Grade 5,41,20220119
2022,03,Baltimore County,0210,Powhatan Elementary,All Grades,240,20220119
2022,03,Baltimore County,0211,Winfield Elementary,Prekindergarten Age 4,35,20220119
2022,03,Baltimore County,0211,Winfield Elementary,Kindergarten,74,20220119
2022,03,Baltimore County,0211,Winfield Elementary,Grade 1,51,20220119
2022,03,Baltimore County,0211,Winfield Elementary,Grade 2,72,20220119
2022,03,Baltimore County,0211,Winfield Elementary,Grade 3,75,20220119
2022,03,Baltimore County,0211,Winfield Elementary,Grade 4,66,20220119
2022,03,Baltimore County,0211,Winfield Elementary,Grade 5,71,20220119
2022,03,Baltimore County,0211,Winfield Elementary,All Grades,444,20220119
2022,03,Baltimore County,0213,Winand Elementary,Prekindergarten Age 4,78,20220119
2022,03,Baltimore County,0213,Winand Elementary,Kindergarten,48,20220119
2022,03,Baltimore County,0213,Winand Elementary,Grade 1,46,20220119
2022,03,Baltimore County,0213,Winand Elementary,Grade 2,49,20220119
2022,03,Baltimore County,0213,Winand Elementary,Grade 3,74,20220119
2022,03,Baltimore County,0213,Winand Elementary,Grade 4,59,20220119
2022,03,Baltimore County,0213,Winand Elementary,Grade 5,68,20220119
2022,03,Baltimore County,0213,Winand Elementary,All Grades,422,20220119
2022,03,Baltimore County,0214,Hernwood Elementary,Prekindergarten Age 4,38,20220119
2022,03,Baltimore County,0214,Hernwood Elementary,Kindergarten,40,20220119
2022,03,Baltimore County,0214,Hernwood Elementary,Grade 1,49,20220119
2022,03,Baltimore County,0214,Hernwood Elementary,Grade 2,46,20220119
2022,03,Baltimore County,0214,Hernwood Elementary,Grade 3,54,20220119
2022,03,Baltimore County,0214,Hernwood Elementary,Grade 4,60,20220119
2022,03,Baltimore County,0214,Hernwood Elementary,Grade 5,55,20220119
2022,03,Baltimore County,0214,Hernwood Elementary,All Grades,342,20220119
2022,03,Baltimore County,0216,Deer Park Elementary,Prekindergarten Age 4,33,20220119
2022,03,Baltimore County,0216,Deer Park Elementary,Kindergarten,54,20220119
2022,03,Baltimore County,0216,Deer Park Elementary,Grade 1,81,20220119
2022,03,Baltimore County,0216,Deer Park Elementary,Grade 2,75,20220119
2022,03,Baltimore County,0216,Deer Park Elementary,Grade 3,63,20220119
2022,03,Baltimore County,0216,Deer Park Elementary,Grade 4,67,20220119
2022,03,Baltimore County,0216,Deer Park Elementary,Grade 5,70,20220119
2022,03,Baltimore County,0216,Deer Park Elementary,All Grades,443,20220119
2022,03,Baltimore County,0217,New Town Elementary,Prekindergarten Age 4,33,20220119
2022,03,Baltimore County,0217,New Town Elementary,Kindergarten,111,20220119
2022,03,Baltimore County,0217,New Town Elementary,Grade 1,135,20220119
2022,03,Baltimore County,0217,New Town Elementary,Grade 2,144,20220119
2022,03,Baltimore County,0217,New Town Elementary,Grade 3,138,20220119
2022,03,Baltimore County,0217,New Town Elementary,Grade 4,142,20220119
2022,03,Baltimore County,0217,New Town Elementary,Grade 5,137,20220119
2022,03,Baltimore County,0217,New Town Elementary,All Grades,840,20220119
2022,03,Baltimore County,0219,Watershed Public Charter,Kindergarten,48,20220119
2022,03,Baltimore County,0219,Watershed Public Charter,Grade 1,61,20220119
2022,03,Baltimore County,0219,Watershed Public Charter,Grade 2,44,20220119
2022,03,Baltimore County,0219,Watershed Public Charter,Grade 3,44,20220119
2022,03,Baltimore County,0219,Watershed Public Charter,Grade 4,42,20220119
2022,03,Baltimore County,0219,Watershed Public Charter,Grade 5,24,20220119
2022,03,Baltimore County,0219,Watershed Public Charter,All Grades,263,20220119
2022,03,Baltimore County,0252,Northwest Academy of Health Sciences,Grade 6,260,20220119
2022,03,Baltimore County,0252,Northwest Academy of Health Sciences,Grade 7,235,20220119
2022,03,Baltimore County,0252,Northwest Academy of Health Sciences,Grade 8,249,20220119
2022,03,Baltimore County,0252,Northwest Academy of Health Sciences,All Grades,744,20220119
2022,03,Baltimore County,0253,Woodlawn Middle,Grade 6,187,20220119
2022,03,Baltimore County,0253,Woodlawn Middle,Grade 7,258,20220119
2022,03,Baltimore County,0253,Woodlawn Middle,Grade 8,228,20220119
2022,03,Baltimore County,0253,Woodlawn Middle,All Grades,673,20220119
2022,03,Baltimore County,0254,Deer Park Middle Magnet School,Grade 6,506,20220119
2022,03,Baltimore County,0254,Deer Park Middle Magnet School,Grade 7,518,20220119
2022,03,Baltimore County,0254,Deer Park Middle Magnet School,Grade 8,512,20220119
2022,03,Baltimore County,0254,Deer Park Middle Magnet School,All Grades,1536,20220119
2022,03,Baltimore County,0256,Windsor Mill Middle,Grade 6,208,20220119
2022,03,Baltimore County,0256,Windsor Mill Middle,Grade 7,225,20220119
2022,03,Baltimore County,0256,Windsor Mill Middle,Grade 8,248,20220119
2022,03,Baltimore County,0256,Windsor Mill Middle,All Grades,681,20220119
2022,03,Baltimore County,0271,Milford Mill Academy,Grade 9,348,20220119
2022,03,Baltimore County,0271,Milford Mill Academy,Grade 10,316,20220119
2022,03,Baltimore County,0271,Milford Mill Academy,Grade 11,300,20220119
2022,03,Baltimore County,0271,Milford Mill Academy,Grade 12,330,20220119
2022,03,Baltimore County,0271,Milford Mill Academy,All Grades,1294,20220119
2022,03,Baltimore County,0272,Randallstown High,Grade 9,325,20220119
2022,03,Baltimore County,0272,Randallstown High,Grade 10,268,20220119
2022,03,Baltimore County,0272,Randallstown High,Grade 11,275,20220119
2022,03,Baltimore County,0272,Randallstown High,Grade 12,275,20220119
2022,03,Baltimore County,0272,Randallstown High,All Grades,1143,20220119
2022,03,Baltimore County,0303,Bedford Elementary,Grade 1,53,20220119
2022,03,Baltimore County,0303,Bedford Elementary,Grade 2,62,20220119
2022,03,Baltimore County,0303,Bedford Elementary,Grade 3,57,20220119
2022,03,Baltimore County,0303,Bedford Elementary,Grade 4,55,20220119
2022,03,Baltimore County,0303,Bedford Elementary,Grade 5,63,20220119
2022,03,Baltimore County,0303,Bedford Elementary,All Grades,290,20220119
2022,03,Baltimore County,0304,Wellwood International School,Kindergarten,81,20220119
2022,03,Baltimore County,0304,Wellwood International School,Grade 1,69,20220119
2022,03,Baltimore County,0304,Wellwood International School,Grade 2,79,20220119
2022,03,Baltimore County,0304,Wellwood International School,Grade 3,73,20220119
2022,03,Baltimore County,0304,Wellwood International School,Grade 4,84,20220119
2022,03,Baltimore County,0304,Wellwood International School,Grade 5,83,20220119
2022,03,Baltimore County,0304,Wellwood International School,All Grades,469,20220119
2022,03,Baltimore County,0307,Milbrook Elementary,Grade 1,62,20220119
2022,03,Baltimore County,0307,Milbrook Elementary,Grade 2,61,20220119
2022,03,Baltimore County,0307,Milbrook Elementary,Grade 3,69,20220119
2022,03,Baltimore County,0307,Milbrook Elementary,Grade 4,87,20220119
2022,03,Baltimore County,0307,Milbrook Elementary,Grade 5,64,20220119
2022,03,Baltimore County,0307,Milbrook Elementary,All Grades,343,20220119
2022,03,Baltimore County,0308,Fort Garrison Elementary,Prekindergarten Age 4,12,20220119
2022,03,Baltimore County,0308,Fort Garrison Elementary,Kindergarten,45,20220119
2022,03,Baltimore County,0308,Fort Garrison Elementary,Grade 1,51,20220119
2022,03,Baltimore County,0308,Fort Garrison Elementary,Grade 2,44,20220119
2022,03,Baltimore County,0308,Fort Garrison Elementary,Grade 3,40,20220119
2022,03,Baltimore County,0308,Fort Garrison Elementary,Grade 4,53,20220119
2022,03,Baltimore County,0308,Fort Garrison Elementary,Grade 5,41,20220119
2022,03,Baltimore County,0308,Fort Garrison Elementary,All Grades,286,20220119
2022,03,Baltimore County,0310,Summit Park Elementary,Kindergarten,52,20220119
2022,03,Baltimore County,0310,Summit Park Elementary,Grade 1,43,20220119
2022,03,Baltimore County,0310,Summit Park Elementary,Grade 2,52,20220119
2022,03,Baltimore County,0310,Summit Park Elementary,Grade 3,71,20220119
2022,03,Baltimore County,0310,Summit Park Elementary,Grade 4,60,20220119
2022,03,Baltimore County,0310,Summit Park Elementary,Grade 5,51,20220119
2022,03,Baltimore County,0310,Summit Park Elementary,All Grades,329,20220119
2022,03,Baltimore County,0311,Woodholme Elementary,Kindergarten,107,20220119
2022,03,Baltimore County,0311,Woodholme Elementary,Grade 1,118,20220119
2022,03,Baltimore County,0311,Woodholme Elementary,Grade 2,102,20220119
2022,03,Baltimore County,0311,Woodholme Elementary,Grade 3,125,20220119
2022,03,Baltimore County,0311,Woodholme Elementary,Grade 4,116,20220119
2022,03,Baltimore County,0311,Woodholme Elementary,Grade 5,111,20220119
2022,03,Baltimore County,0311,Woodholme Elementary,All Grades,679,20220119
2022,03,Baltimore County,0352,Pikesville Middle,Grade 6,305,20220119
2022,03,Baltimore County,0352,Pikesville Middle,Grade 7,335,20220119
2022,03,Baltimore County,0352,Pikesville Middle,Grade 8,313,20220119
2022,03,Baltimore County,0352,Pikesville Middle,All Grades,953,20220119
2022,03,Baltimore County,0353,Sudbrook Magnet Middle,Grade 6,356,20220119
2022,03,Baltimore County,0353,Sudbrook Magnet Middle,Grade 7,315,20220119
2022,03,Baltimore County,0353,Sudbrook Magnet Middle,Grade 8,300,20220119
2022,03,Baltimore County,0353,Sudbrook Magnet Middle,All Grades,971,20220119
2022,03,Baltimore County,0371,Pikesville High,Grade 9,214,20220119
2022,03,Baltimore County,0371,Pikesville High,Grade 10,237,20220119
2022,03,Baltimore County,0371,Pikesville High,Grade 11,205,20220119
2022,03,Baltimore County,0371,Pikesville High,Grade 12,229,20220119
2022,03,Baltimore County,0371,Pikesville High,All Grades,885,20220119
2022,03,Baltimore County,0402,Owings Mills Elementary,Prekindergarten Age 4,48,20220119
2022,03,Baltimore County,0402,Owings Mills Elementary,Kindergarten,114,20220119
2022,03,Baltimore County,0402,Owings Mills Elementary,Grade 1,105,20220119
2022,03,Baltimore County,0402,Owings Mills Elementary,Grade 2,130,20220119
2022,03,Baltimore County,0402,Owings Mills Elementary,Grade 3,126,20220119
2022,03,Baltimore County,0402,Owings Mills Elementary,Grade 4,115,20220119
2022,03,Baltimore County,0402,Owings Mills Elementary,Grade 5,112,20220119
2022,03,Baltimore County,0402,Owings Mills Elementary,All Grades,750,20220119
2022,03,Baltimore County,0403,Franklin Elementary,Prekindergarten Age 4,16,20220119
2022,03,Baltimore County,0403,Franklin Elementary,Kindergarten,58,20220119
2022,03,Baltimore County,0403,Franklin Elementary,Grade 1,64,20220119
2022,03,Baltimore County,0403,Franklin Elementary,Grade 2,63,20220119
2022,03,Baltimore County,0403,Franklin Elementary,Grade 3,69,20220119
2022,03,Baltimore County,0403,Franklin Elementary,Grade 4,56,20220119
2022,03,Baltimore County,0403,Franklin Elementary,Grade 5,68,20220119
2022,03,Baltimore County,0403,Franklin Elementary,All Grades,394,20220119
2022,03,Baltimore County,0404,Chatsworth School,Prekindergarten Age 4,13,20220119
2022,03,Baltimore County,0404,Chatsworth School,Kindergarten,49,20220119
2022,03,Baltimore County,0404,Chatsworth School,Grade 1,46,20220119
2022,03,Baltimore County,0404,Chatsworth School,Grade 2,45,20220119
2022,03,Baltimore County,0404,Chatsworth School,Grade 3,51,20220119
2022,03,Baltimore County,0404,Chatsworth School,Grade 4,48,20220119
2022,03,Baltimore County,0404,Chatsworth School,Grade 5,59,20220119
2022,03,Baltimore County,0404,Chatsworth School,All Grades,311,20220119
2022,03,Baltimore County,0405,Timber Grove Elementary,Prekindergarten Age 4,29,20220119
2022,03,Baltimore County,0405,Timber Grove Elementary,Kindergarten,84,20220119
2022,03,Baltimore County,0405,Timber Grove Elementary,Grade 1,77,20220119
2022,03,Baltimore County,0405,Timber Grove Elementary,Grade 2,84,20220119
2022,03,Baltimore County,0405,Timber Grove Elementary,Grade 3,75,20220119
2022,03,Baltimore County,0405,Timber Grove Elementary,Grade 4,81,20220119
2022,03,Baltimore County,0405,Timber Grove Elementary,Grade 5,96,20220119
2022,03,Baltimore County,0405,Timber Grove Elementary,All Grades,526,20220119
2022,03,Baltimore County,0406,Reisterstown Elementary,Prekindergarten Age 4,43,20220119
2022,03,Baltimore County,0406,Reisterstown Elementary,Kindergarten,90,20220119
2022,03,Baltimore County,0406,Reisterstown Elementary,Grade 1,78,20220119
2022,03,Baltimore County,0406,Reisterstown Elementary,Grade 2,63,20220119
2022,03,Baltimore County,0406,Reisterstown Elementary,Grade 3,65,20220119
2022,03,Baltimore County,0406,Reisterstown Elementary,Grade 4,75,20220119
2022,03,Baltimore County,0406,Reisterstown Elementary,Grade 5,85,20220119
2022,03,Baltimore County,0406,Reisterstown Elementary,All Grades,499,20220119
2022,03,Baltimore County,0407,Glyndon Elementary,Prekindergarten Age 4,46,20220119
2022,03,Baltimore County,0407,Glyndon Elementary,Kindergarten,79,20220119
2022,03,Baltimore County,0407,Glyndon Elementary,Grade 1,76,20220119
2022,03,Baltimore County,0407,Glyndon Elementary,Grade 2,65,20220119
2022,03,Baltimore County,0407,Glyndon Elementary,Grade 3,87,20220119
2022,03,Baltimore County,0407,Glyndon Elementary,Grade 4,83,20220119
2022,03,Baltimore County,0407,Glyndon Elementary,Grade 5,77,20220119
2022,03,Baltimore County,0407,Glyndon Elementary,All Grades,513,20220119
2022,03,Baltimore County,0408,Cedarmere Elementary,Prekindergarten Age 4,30,20220119
2022,03,Baltimore County,0408,Cedarmere Elementary,Kindergarten,74,20220119
2022,03,Baltimore County,0408,Cedarmere Elementary,Grade 1,85,20220119
2022,03,Baltimore County,0408,Cedarmere Elementary,Grade 2,91,20220119
2022,03,Baltimore County,0408,Cedarmere Elementary,Grade 3,83,20220119
2022,03,Baltimore County,0408,Cedarmere Elementary,Grade 4,94,20220119
2022,03,Baltimore County,0408,Cedarmere Elementary,Grade 5,83,20220119
2022,03,Baltimore County,0408,Cedarmere Elementary,All Grades,540,20220119
2022,03,Baltimore County,0410,Lyons Mill Elementary,Kindergarten,119,20220119
2022,03,Baltimore County,0410,Lyons Mill Elementary,Grade 1,93,20220119
2022,03,Baltimore County,0410,Lyons Mill Elementary,Grade 2,122,20220119
2022,03,Baltimore County,0410,Lyons Mill Elementary,Grade 3,112,20220119
2022,03,Baltimore County,0410,Lyons Mill Elementary,Grade 4,97,20220119
2022,03,Baltimore County,0410,Lyons Mill Elementary,Grade 5,113,20220119
2022,03,Baltimore County,0410,Lyons Mill Elementary,All Grades,656,20220119
2022,03,Baltimore County,0451,Franklin Middle,Grade 6,330,20220119
2022,03,Baltimore County,0451,Franklin Middle,Grade 7,429,20220119
2022,03,Baltimore County,0451,Franklin Middle,Grade 8,413,20220119
2022,03,Baltimore County,0451,Franklin Middle,All Grades,1172,20220119
2022,03,Baltimore County,0452,Owings Mills High,Grade 9,346,20220119
2022,03,Baltimore County,0452,Owings Mills High,Grade 10,275,20220119
2022,03,Baltimore County,0452,Owings Mills High,Grade 11,225,20220119
2022,03,Baltimore County,0452,Owings Mills High,Grade 12,275,20220119
2022,03,Baltimore County,0452,Owings Mills High,All Grades,1121,20220119
2022,03,Baltimore County,0472,Franklin High,Grade 9,415,20220119
2022,03,Baltimore County,0472,Franklin High,Grade 10,360,20220119
2022,03,Baltimore County,0472,Franklin High,Grade 11,360,20220119
2022,03,Baltimore County,0472,Franklin High,Grade 12,317,20220119
2022,03,Baltimore County,0472,Franklin High,All Grades,1452,20220119
2022,03,Baltimore County,0473,New Town High,Grade 9,376,20220119
2022,03,Baltimore County,0473,New Town High,Grade 10,333,20220119
2022,03,Baltimore County,0473,New Town High,Grade 11,311,20220119
2022,03,Baltimore County,0473,New Town High,Grade 12,324,20220119
2022,03,Baltimore County,0473,New Town High,All Grades,1344,20220119
2022,03,Baltimore County,0501,Fifth District Elementary,Kindergarten,45,20220119
2022,03,Baltimore County,0501,Fifth District Elementary,Grade 1,49,20220119
2022,03,Baltimore County,0501,Fifth District Elementary,Grade 2,41,20220119
2022,03,Baltimore County,0501,Fifth District Elementary,Grade 3,55,20220119
2022,03,Baltimore County,0501,Fifth District Elementary,Grade 4,52,20220119
2022,03,Baltimore County,0501,Fifth District Elementary,Grade 5,49,20220119
2022,03,Baltimore County,0501,Fifth District Elementary,All Grades,291,20220119
2022,03,Baltimore County,0601,Prettyboy Elementary,Kindergarten,65,20220119
2022,03,Baltimore County,0601,Prettyboy Elementary,Grade 1,70,20220119
2022,03,Baltimore County,0601,Prettyboy Elementary,Grade 2,63,20220119
2022,03,Baltimore County,0601,Prettyboy Elementary,Grade 3,76,20220119
2022,03,Baltimore County,0601,Prettyboy Elementary,Grade 4,59,20220119
2022,03,Baltimore County,0601,Prettyboy Elementary,Grade 5,69,20220119
2022,03,Baltimore County,0601,Prettyboy Elementary,All Grades,402,20220119
2022,03,Baltimore County,0701,Seventh District Elementary,Prekindergarten Age 4,17,20220119
2022,03,Baltimore County,0701,Seventh District Elementary,Kindergarten,55,20220119
2022,03,Baltimore County,0701,Seventh District Elementary,Grade 1,47,20220119
2022,03,Baltimore County,0701,Seventh District Elementary,Grade 2,45,20220119
2022,03,Baltimore County,0701,Seventh District Elementary,Grade 3,52,20220119
2022,03,Baltimore County,0701,Seventh District Elementary,Grade 4,57,20220119
2022,03,Baltimore County,0701,Seventh District Elementary,Grade 5,56,20220119
2022,03,Baltimore County,0701,Seventh District Elementary,All Grades,329,20220119
2022,03,Baltimore County,0772,Hereford High,Grade 9,320,20220119
2022,03,Baltimore County,0772,Hereford High,Grade 10,329,20220119
2022,03,Baltimore County,0772,Hereford High,Grade 11,317,20220119
2022,03,Baltimore County,0772,Hereford High,Grade 12,316,20220119
2022,03,Baltimore County,0772,Hereford High,All Grades,1282,20220119
2022,03,Baltimore County,0801,Sparks Elementary,Kindergarten,76,20220119
2022,03,Baltimore County,0801,Sparks Elementary,Grade 1,78,20220119
2022,03,Baltimore County,0801,Sparks Elementary,Grade 2,86,20220119
2022,03,Baltimore County,0801,Sparks Elementary,Grade 3,76,20220119
2022,03,Baltimore County,0801,Sparks Elementary,Grade 4,74,20220119
2022,03,Baltimore County,0801,Sparks Elementary,Grade 5,87,20220119
2022,03,Baltimore County,0801,Sparks Elementary,All Grades,477,20220119
2022,03,Baltimore County,0803,Lutherville Laboratory,Kindergarten,58,20220119
2022,03,Baltimore County,0803,Lutherville Laboratory,Grade 1,57,20220119
2022,03,Baltimore County,0803,Lutherville Laboratory,Grade 2,63,20220119
2022,03,Baltimore County,0803,Lutherville Laboratory,Grade 3,52,20220119
2022,03,Baltimore County,0803,Lutherville Laboratory,Grade 4,60,20220119
2022,03,Baltimore County,0803,Lutherville Laboratory,Grade 5,55,20220119
2022,03,Baltimore County,0803,Lutherville Laboratory,All Grades,345,20220119
2022,03,Baltimore County,0805,Timonium Elementary,Prekindergarten Age 4,*,20220119
2022,03,Baltimore County,0805,Timonium Elementary,Kindergarten,72,20220119
2022,03,Baltimore County,0805,Timonium Elementary,Grade 1,71,20220119
2022,03,Baltimore County,0805,Timonium Elementary,Grade 2,65,20220119
2022,03,Baltimore County,0805,Timonium Elementary,Grade 3,75,20220119
2022,03,Baltimore County,0805,Timonium Elementary,Grade 4,84,20220119
2022,03,Baltimore County,0805,Timonium Elementary,Grade 5,79,20220119
2022,03,Baltimore County,0805,Timonium Elementary,All Grades,447,20220119
