Academic Year,LEA Number,LEA Name,School Number,School Name,Grade Title,Enrolled Count,Create Date
2008,06,Carroll,0302,Charles Carroll Elementary,Total Enrollment,332,20120327
2008,06,Carroll,0404,Sandymount Elementary,Kindergarten,64,20120327
2008,06,Carroll,0404,Sandymount Elementary,Grade 1,79,20120327
2008,06,Carroll,0404,Sandymount Elementary,Grade 2,73,20120327
2008,06,Carroll,0404,Sandymount Elementary,Grade 3,76,20120327
2008,06,Carroll,0404,Sandymount Elementary,Grade 4,78,20120327
2008,06,Carroll,0404,Sandymount Elementary,Grade 5,88,20120327
2008,06,Carroll,0404,Sandymount Elementary,Total Enrollment,458,20120327
2008,06,Carroll,0406,Mechanicsville Elementary,Kindergarten,96,20120327
2008,06,Carroll,0406,Mechanicsville Elementary,Grade 1,92,20120327
2008,06,Carroll,0406,Mechanicsville Elementary,Grade 2,71,20120327
2008,06,Carroll,0406,Mechanicsville Elementary,Grade 3,103,20120327
2008,06,Carroll,0406,Mechanicsville Elementary,Grade 4,115,20120327
2008,06,Carroll,0406,Mechanicsville Elementary,Grade 5,107,20120327
2008,06,Carroll,0406,Mechanicsville Elementary,Total Enrollment,584,20120327
2008,06,Carroll,0501,Eldersburg Elementary,Prekindergarten,20,20120327
2008,06,Carroll,0501,Eldersburg Elementary,Kindergarten,77,20120327
2008,06,Carroll,0501,Eldersburg Elementary,Grade 1,97,20120327
2008,06,Carroll,0501,Eldersburg Elementary,Grade 2,83,20120327
2008,06,Carroll,0501,Eldersburg Elementary,Grade 3,88,20120327
2008,06,Carroll,0501,Eldersburg Elementary,Grade 4,92,20120327
2008,06,Carroll,0501,Eldersburg Elementary,Grade 5,95,20120327
2008,06,Carroll,0501,Eldersburg Elementary,Total Enrollment,552,20120327
2008,06,Carroll,0503,Linton Springs Elementary,Kindergarten,115,20120327
2008,06,Carroll,0503,Linton Springs Elementary,Grade 1,120,20120327
2008,06,Carroll,0503,Linton Springs Elementary,Grade 2,104,20120327
2008,06,Carroll,0503,Linton Springs Elementary,Grade 3,102,20120327
2008,06,Carroll,0503,Linton Springs Elementary,Grade 4,114,20120327
2008,06,Carroll,0503,Linton Springs Elementary,Grade 5,126,20120327
2008,06,Carroll,0503,Linton Springs Elementary,Total Enrollment,681,20120327
2008,06,Carroll,0504,Sykesville Middle,Grade 6,284,20120327
2008,06,Carroll,0504,Sykesville Middle,Grade 7,283,20120327
2008,06,Carroll,0504,Sykesville Middle,Grade 8,310,20120327
2008,06,Carroll,0504,Sykesville Middle,Total Enrollment,877,20120327
2008,06,Carroll,0505,Freedom District Elementary,Kindergarten,84,20120327
2008,06,Carroll,0505,Freedom District Elementary,Grade 1,81,20120327
2008,06,Carroll,0505,Freedom District Elementary,Grade 2,121,20120327
2008,06,Carroll,0505,Freedom District Elementary,Grade 3,81,20120327
2008,06,Carroll,0505,Freedom District Elementary,Grade 4,101,20120327
2008,06,Carroll,0505,Freedom District Elementary,Grade 5,82,20120327
2008,06,Carroll,0505,Freedom District Elementary,Total Enrollment,550,20120327
2008,06,Carroll,0506,Carrolltowne Elementary,Prekindergarten,19,20120327
2008,06,Carroll,0506,Carrolltowne Elementary,Kindergarten,105,20120327
2008,06,Carroll,0506,Carrolltowne Elementary,Grade 1,116,20120327
2008,06,Carroll,0506,Carrolltowne Elementary,Grade 2,107,20120327
2008,06,Carroll,0506,Carrolltowne Elementary,Grade 3,91,20120327
2008,06,Carroll,0506,Carrolltowne Elementary,Grade 4,84,20120327
2008,06,Carroll,0506,Carrolltowne Elementary,Grade 5,88,20120327
2008,06,Carroll,0506,Carrolltowne Elementary,Total Enrollment,610,20120327
2008,06,Carroll,0507,Liberty High,Grade 9,301,20120327
2008,06,Carroll,0507,Liberty High,Grade 10,317,20120327
2008,06,Carroll,0507,Liberty High,Grade 11,313,20120327
2008,06,Carroll,0507,Liberty High,Grade 12,277,20120327
2008,06,Carroll,0507,Liberty High,Total Enrollment,1208,20120327
2008,06,Carroll,0508,Oklahoma Road Middle,Grade 6,280,20120327
2008,06,Carroll,0508,Oklahoma Road Middle,Grade 7,304,20120327
2008,06,Carroll,0508,Oklahoma Road Middle,Grade 8,290,20120327
2008,06,Carroll,0508,Oklahoma Road Middle,Total Enrollment,874,20120327
2008,06,Carroll,0509,Piney Ridge Elementary,Kindergarten,88,20120327
2008,06,Carroll,0509,Piney Ridge Elementary,Grade 1,105,20120327
2008,06,Carroll,0509,Piney Ridge Elementary,Grade 2,98,20120327
2008,06,Carroll,0509,Piney Ridge Elementary,Grade 3,96,20120327
2008,06,Carroll,0509,Piney Ridge Elementary,Grade 4,112,20120327
2008,06,Carroll,0509,Piney Ridge Elementary,Grade 5,120,20120327
2008,06,Carroll,0509,Piney Ridge Elementary,Total Enrollment,619,20120327
2008,06,Carroll,0510,Century High,Grade 9,334,20120327
2008,06,Carroll,0510,Century High,Grade 10,322,20120327
2008,06,Carroll,0510,Century High,Grade 11,307,20120327
2008,06,Carroll,0510,Century High,Grade 12,286,20120327
2008,06,Carroll,0510,Century High,Total Enrollment,1249,20120327
2008,06,Carroll,0601,Manchester Elementary,Prekindergarten,33,20120327
2008,06,Carroll,0601,Manchester Elementary,Kindergarten,138,20120327
2008,06,Carroll,0601,Manchester Elementary,Grade 1,102,20120327
2008,06,Carroll,0601,Manchester Elementary,Grade 2,132,20120327
2008,06,Carroll,0601,Manchester Elementary,Grade 3,110,20120327
2008,06,Carroll,0601,Manchester Elementary,Grade 4,142,20120327
2008,06,Carroll,0601,Manchester Elementary,Total Enrollment,657,20120327
2008,06,Carroll,0701,Westminster East Middle,Grade 6,218,20120327
2008,06,Carroll,0701,Westminster East Middle,Grade 7,242,20120327
2008,06,Carroll,0701,Westminster East Middle,Grade 8,252,20120327
2008,06,Carroll,0701,Westminster East Middle,Total Enrollment,712,20120327
2008,06,Carroll,0703,Westminster West Middle,Grade 6,337,20120327
2008,06,Carroll,0703,Westminster West Middle,Grade 7,336,20120327
2008,06,Carroll,0703,Westminster West Middle,Grade 8,391,20120327
2008,06,Carroll,0703,Westminster West Middle,Total Enrollment,1064,20120327
2008,06,Carroll,0704,Winters Mill High,Grade 9,326,20120327
2008,06,Carroll,0704,Winters Mill High,Grade 10,300,20120327
2008,06,Carroll,0704,Winters Mill High,Grade 11,324,20120327
2008,06,Carroll,0704,Winters Mill High,Grade 12,297,20120327
2008,06,Carroll,0704,Winters Mill High,Total Enrollment,1247,20120327
2008,06,Carroll,0705,William Winchester Elementary,Prekindergarten,31,20120327
2008,06,Carroll,0705,William Winchester Elementary,Kindergarten,87,20120327
2008,06,Carroll,0705,William Winchester Elementary,Grade 1,87,20120327
2008,06,Carroll,0705,William Winchester Elementary,Grade 2,83,20120327
2008,06,Carroll,0705,William Winchester Elementary,Grade 3,78,20120327
2008,06,Carroll,0705,William Winchester Elementary,Grade 4,79,20120327
2008,06,Carroll,0705,William Winchester Elementary,Grade 5,86,20120327
2008,06,Carroll,0705,William Winchester Elementary,Total Enrollment,531,20120327
2008,06,Carroll,0707,Westminster Senior High,Grade 9,471,20120327
2008,06,Carroll,0707,Westminster Senior High,Grade 10,424,20120327
2008,06,Carroll,0707,Westminster Senior High,Grade 11,464,20120327
2008,06,Carroll,0707,Westminster Senior High,Grade 12,424,20120327
2008,06,Carroll,0707,Westminster Senior High,Total Enrollment,1783,20120327
2008,06,Carroll,0710,Westminster Elementary,Kindergarten,79,20120327
2008,06,Carroll,0710,Westminster Elementary,Grade 1,83,20120327
2008,06,Carroll,0710,Westminster Elementary,Grade 2,104,20120327
2008,06,Carroll,0710,Westminster Elementary,Grade 3,94,20120327
2008,06,Carroll,0710,Westminster Elementary,Grade 4,91,20120327
2008,06,Carroll,0710,Westminster Elementary,Grade 5,91,20120327
2008,06,Carroll,0710,Westminster Elementary,Total Enrollment,542,20120327
2008,06,Carroll,0711,Robert Moton Elementary,Prekindergarten,48,20120327
2008,06,Carroll,0711,Robert Moton Elementary,Kindergarten,70,20120327
2008,06,Carroll,0711,Robert Moton Elementary,Grade 1,73,20120327
2008,06,Carroll,0711,Robert Moton Elementary,Grade 2,72,20120327
2008,06,Carroll,0711,Robert Moton Elementary,Grade 3,63,20120327
2008,06,Carroll,0711,Robert Moton Elementary,Grade 4,81,20120327
2008,06,Carroll,0711,Robert Moton Elementary,Grade 5,70,20120327
2008,06,Carroll,0711,Robert Moton Elementary,Total Enrollment,477,20120327
2008,06,Carroll,0712,Carroll Springs School,Prekindergarten,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Kindergarten,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Grade 1,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Grade 2,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Grade 3,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Grade 4,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Grade 5,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Grade 6,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Grade 7,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Grade 8,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Grade 9,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Grade 10,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Grade 12,*,20120327
2008,06,Carroll,0712,Carroll Springs School,Total Enrollment,34,20120327
2008,06,Carroll,0714,Friendship Valley Elementary,Kindergarten,73,20120327
2008,06,Carroll,0714,Friendship Valley Elementary,Grade 1,65,20120327
2008,06,Carroll,0714,Friendship Valley Elementary,Grade 2,76,20120327
2008,06,Carroll,0714,Friendship Valley Elementary,Grade 3,75,20120327
2008,06,Carroll,0714,Friendship Valley Elementary,Grade 4,76,20120327
2008,06,Carroll,0714,Friendship Valley Elementary,Grade 5,75,20120327
2008,06,Carroll,0714,Friendship Valley Elementary,Total Enrollment,440,20120327
2008,06,Carroll,0715,Cranberry Station Elementary,Kindergarten,88,20120327
2008,06,Carroll,0715,Cranberry Station Elementary,Grade 1,85,20120327
2008,06,Carroll,0715,Cranberry Station Elementary,Grade 2,85,20120327
2008,06,Carroll,0715,Cranberry Station Elementary,Grade 3,91,20120327
2008,06,Carroll,0715,Cranberry Station Elementary,Grade 4,71,20120327
2008,06,Carroll,0715,Cranberry Station Elementary,Grade 5,96,20120327
2008,06,Carroll,0715,Cranberry Station Elementary,Total Enrollment,516,20120327
2008,06,Carroll,0716,Gateway School,Grade 6,*,20120327
2008,06,Carroll,0716,Gateway School,Grade 7,*,20120327
2008,06,Carroll,0716,Gateway School,Grade 8,*,20120327
2008,06,Carroll,0716,Gateway School,Grade 9,29,20120327
2008,06,Carroll,0716,Gateway School,Grade 10,20,20120327
2008,06,Carroll,0716,Gateway School,Grade 11,21,20120327
2008,06,Carroll,0716,Gateway School,Grade 12,11,20120327
2008,06,Carroll,0716,Gateway School,Total Enrollment,94,20120327
2008,06,Carroll,0717,Post Secondary Program,Grade 12,38,20120327
2008,06,Carroll,0717,Post Secondary Program,Total Enrollment,38,20120327
2008,06,Carroll,0718,PRIDE School,Kindergarten,*,20120327
2008,06,Carroll,0718,PRIDE School,Grade 1,*,20120327
2008,06,Carroll,0718,PRIDE School,Grade 2,*,20120327
2008,06,Carroll,0718,PRIDE School,Grade 3,*,20120327
2008,06,Carroll,0718,PRIDE School,Grade 4,*,20120327
2008,06,Carroll,0718,PRIDE School,Grade 5,*,20120327
2008,06,Carroll,0718,PRIDE School,Total Enrollment,13,20120327
2008,06,Carroll,0801,North Carroll Middle,Grade 5,197,20120327
2008,06,Carroll,0801,North Carroll Middle,Grade 6,191,20120327
2008,06,Carroll,0801,North Carroll Middle,Grade 7,215,20120327
2008,06,Carroll,0801,North Carroll Middle,Grade 8,217,20120327
2008,06,Carroll,0801,North Carroll Middle,Total Enrollment,820,20120327
2008,06,Carroll,0804,Hampstead Elementary,Prekindergarten,15,20120327
2008,06,Carroll,0804,Hampstead Elementary,Kindergarten,92,20120327
2008,06,Carroll,0804,Hampstead Elementary,Grade 1,85,20120327
2008,06,Carroll,0804,Hampstead Elementary,Grade 2,96,20120327
2008,06,Carroll,0804,Hampstead Elementary,Grade 3,94,20120327
2008,06,Carroll,0804,Hampstead Elementary,Grade 4,96,20120327
2008,06,Carroll,0804,Hampstead Elementary,Grade 5,48,20120327
2008,06,Carroll,0804,Hampstead Elementary,Total Enrollment,526,20120327
2008,06,Carroll,0805,North Carroll High,Grade 9,443,20120327
2008,06,Carroll,0805,North Carroll High,Grade 10,408,20120327
2008,06,Carroll,0805,North Carroll High,Grade 11,446,20120327
2008,06,Carroll,0805,North Carroll High,Grade 12,424,20120327
2008,06,Carroll,0805,North Carroll High,Total Enrollment,1721,20120327
2008,06,Carroll,0806,Spring Garden Elementary,Prekindergarten,22,20120327
2008,06,Carroll,0806,Spring Garden Elementary,Kindergarten,110,20120327
2008,06,Carroll,0806,Spring Garden Elementary,Grade 1,75,20120327
2008,06,Carroll,0806,Spring Garden Elementary,Grade 2,96,20120327
2008,06,Carroll,0806,Spring Garden Elementary,Grade 3,86,20120327
2008,06,Carroll,0806,Spring Garden Elementary,Grade 4,104,20120327
2008,06,Carroll,0806,Spring Garden Elementary,Grade 5,84,20120327
2008,06,Carroll,0806,Spring Garden Elementary,Total Enrollment,577,20120327
2008,06,Carroll,0807,Shiloh Middle,Grade 6,281,20120327
2008,06,Carroll,0807,Shiloh Middle,Grade 7,228,20120327
2008,06,Carroll,0807,Shiloh Middle,Grade 8,260,20120327
2008,06,Carroll,0807,Shiloh Middle,Total Enrollment,769,20120327
2008,06,Carroll,0906,Winfield Elementary,Prekindergarten,14,20120327
2008,06,Carroll,0906,Winfield Elementary,Kindergarten,106,20120327
2008,06,Carroll,0906,Winfield Elementary,Grade 1,103,20120327
2008,06,Carroll,0906,Winfield Elementary,Grade 2,98,20120327
2008,06,Carroll,0906,Winfield Elementary,Grade 3,115,20120327
2008,06,Carroll,0906,Winfield Elementary,Grade 4,102,20120327
2008,06,Carroll,0906,Winfield Elementary,Grade 5,124,20120327
2008,06,Carroll,0906,Winfield Elementary,Total Enrollment,662,20120327
2008,06,Carroll,1101,New Windsor Middle,Grade 6,144,20120327
2008,06,Carroll,1101,New Windsor Middle,Grade 7,131,20120327
2008,06,Carroll,1101,New Windsor Middle,Grade 8,134,20120327
2008,06,Carroll,1101,New Windsor Middle,Total Enrollment,409,20120327
2008,06,Carroll,1201,Elmer A. Wolfe Elementary,Prekindergarten,21,20120327
2008,06,Carroll,1201,Elmer A. Wolfe Elementary,Kindergarten,67,20120327
2008,06,Carroll,1201,Elmer A. Wolfe Elementary,Grade 1,75,20120327
2008,06,Carroll,1201,Elmer A. Wolfe Elementary,Grade 2,58,20120327
2008,06,Carroll,1201,Elmer A. Wolfe Elementary,Grade 3,66,20120327
2008,06,Carroll,1201,Elmer A. Wolfe Elementary,Grade 4,72,20120327
2008,06,Carroll,1201,Elmer A. Wolfe Elementary,Grade 5,64,20120327
2008,06,Carroll,1201,Elmer A. Wolfe Elementary,Total Enrollment,423,20120327
2008,06,Carroll,1304,Parr's Ridge Elementary,Prekindergarten,16,20120327
2008,06,Carroll,1304,Parr's Ridge Elementary,Kindergarten,172,20120327
2008,06,Carroll,1304,Parr's Ridge Elementary,Grade 1,153,20120327
2008,06,Carroll,1304,Parr's Ridge Elementary,Grade 2,188,20120327
2008,06,Carroll,1304,Parr's Ridge Elementary,Total Enrollment,529,20120327
2008,06,Carroll,1305,Mount Airy Elementary,Grade 3,149,20120327
2008,06,Carroll,1305,Mount Airy Elementary,Grade 4,153,20120327
2008,06,Carroll,1305,Mount Airy Elementary,Grade 5,156,20120327
2008,06,Carroll,1305,Mount Airy Elementary,Total Enrollment,458,20120327
2008,06,Carroll,1306,Mount Airy Middle,Grade 6,208,20120327
2008,06,Carroll,1306,Mount Airy Middle,Grade 7,191,20120327
2008,06,Carroll,1306,Mount Airy Middle,Grade 8,205,20120327
2008,06,Carroll,1306,Mount Airy Middle,Total Enrollment,604,20120327
2008,06,Carroll,1401,South Carroll Sr. High,Grade 9,291,20120327
2008,06,Carroll,1401,South Carroll Sr. High,Grade 10,280,20120327
2008,06,Carroll,1401,South Carroll Sr. High,Grade 11,297,20120327
2008,06,Carroll,1401,South Carroll Sr. High,Grade 12,283,20120327
2008,06,Carroll,1401,South Carroll Sr. High,Total Enrollment,1151,20120327
2008,06,Carroll,A,All Carroll Schools,Prekindergarten,311,20120327
2008,06,Carroll,A,All Carroll Schools,Kindergarten,1952,20120327
2008,06,Carroll,A,All Carroll Schools,Elementary,9760,20120327
2008,06,Carroll,A,All Carroll Schools,Middle School,6528,20120327
2008,06,Carroll,A,All Carroll Schools,High School,9769,20120327
2008,06,Carroll,A,All Carroll Schools,Total Enrollment,28320,20120327
2008,07,Cecil,0104,Cecilton Elementary,Prekindergarten,22,20120327
2008,07,Cecil,0104,Cecilton Elementary,Kindergarten,43,20120327
2008,07,Cecil,0104,Cecilton Elementary,Grade 1,49,20120327
2008,07,Cecil,0104,Cecilton Elementary,Grade 2,46,20120327
2008,07,Cecil,0104,Cecilton Elementary,Grade 3,52,20120327
2008,07,Cecil,0104,Cecilton Elementary,Grade 4,56,20120327
2008,07,Cecil,0104,Cecilton Elementary,Grade 5,43,20120327
2008,07,Cecil,0104,Cecilton Elementary,Total Enrollment,311,20120327
2008,07,Cecil,0204,Bohemia Manor High,Grade 9,205,20120327
2008,07,Cecil,0204,Bohemia Manor High,Grade 10,203,20120327
2008,07,Cecil,0204,Bohemia Manor High,Grade 11,180,20120327
2008,07,Cecil,0204,Bohemia Manor High,Grade 12,154,20120327
2008,07,Cecil,0204,Bohemia Manor High,Total Enrollment,742,20120327
2008,07,Cecil,0205,Chesapeake City Elementary,Kindergarten,48,20120327
2008,07,Cecil,0205,Chesapeake City Elementary,Grade 1,41,20120327
2008,07,Cecil,0205,Chesapeake City Elementary,Grade 2,37,20120327
2008,07,Cecil,0205,Chesapeake City Elementary,Grade 3,60,20120327
2008,07,Cecil,0205,Chesapeake City Elementary,Grade 4,55,20120327
2008,07,Cecil,0205,Chesapeake City Elementary,Grade 5,50,20120327
2008,07,Cecil,0205,Chesapeake City Elementary,Total Enrollment,291,20120327
2008,07,Cecil,0206,Bohemia Manor Middle,Grade 6,153,20120327
2008,07,Cecil,0206,Bohemia Manor Middle,Grade 7,178,20120327
2008,07,Cecil,0206,Bohemia Manor Middle,Grade 8,157,20120327
2008,07,Cecil,0206,Bohemia Manor Middle,Total Enrollment,488,20120327
2008,07,Cecil,0302,Elkton High,Grade 9,334,20120327
2008,07,Cecil,0302,Elkton High,Grade 10,282,20120327
2008,07,Cecil,0302,Elkton High,Grade 11,256,20120327
2008,07,Cecil,0302,Elkton High,Grade 12,248,20120327
2008,07,Cecil,0302,Elkton High,Total Enrollment,1120,20120327
2008,07,Cecil,0303,Elkton Middle,Grade 6,220,20120327
2008,07,Cecil,0303,Elkton Middle,Grade 7,210,20120327
2008,07,Cecil,0303,Elkton Middle,Grade 8,222,20120327
2008,07,Cecil,0303,Elkton Middle,Total Enrollment,652,20120327
2008,07,Cecil,0310,Gilpin Manor Elementary,Prekindergarten,68,20120327
2008,07,Cecil,0310,Gilpin Manor Elementary,Kindergarten,51,20120327
2008,07,Cecil,0310,Gilpin Manor Elementary,Grade 1,39,20120327
2008,07,Cecil,0310,Gilpin Manor Elementary,Grade 2,54,20120327
2008,07,Cecil,0310,Gilpin Manor Elementary,Grade 3,46,20120327
2008,07,Cecil,0310,Gilpin Manor Elementary,Grade 4,55,20120327
2008,07,Cecil,0310,Gilpin Manor Elementary,Grade 5,59,20120327
2008,07,Cecil,0310,Gilpin Manor Elementary,Total Enrollment,372,20120327
2008,07,Cecil,0311,Holly Hall Elementary,Prekindergarten,40,20120327
2008,07,Cecil,0311,Holly Hall Elementary,Kindergarten,97,20120327
2008,07,Cecil,0311,Holly Hall Elementary,Grade 1,88,20120327
2008,07,Cecil,0311,Holly Hall Elementary,Grade 2,80,20120327
2008,07,Cecil,0311,Holly Hall Elementary,Grade 3,91,20120327
2008,07,Cecil,0311,Holly Hall Elementary,Grade 4,93,20120327
2008,07,Cecil,0311,Holly Hall Elementary,Grade 5,88,20120327
2008,07,Cecil,0311,Holly Hall Elementary,Total Enrollment,577,20120327
2008,07,Cecil,0313,Cherry Hill Middle,Grade 6,172,20120327
2008,07,Cecil,0313,Cherry Hill Middle,Grade 7,143,20120327
2008,07,Cecil,0313,Cherry Hill Middle,Grade 8,183,20120327
2008,07,Cecil,0313,Cherry Hill Middle,Total Enrollment,498,20120327
2008,07,Cecil,0315,Leeds Elementary,Prekindergarten,21,20120327
2008,07,Cecil,0315,Leeds Elementary,Kindergarten,60,20120327
2008,07,Cecil,0315,Leeds Elementary,Grade 1,69,20120327
2008,07,Cecil,0315,Leeds Elementary,Grade 2,61,20120327
2008,07,Cecil,0315,Leeds Elementary,Grade 3,65,20120327
2008,07,Cecil,0315,Leeds Elementary,Grade 4,63,20120327
2008,07,Cecil,0315,Leeds Elementary,Grade 5,65,20120327
2008,07,Cecil,0315,Leeds Elementary,Total Enrollment,404,20120327
2008,07,Cecil,0316,Thomson Estates Elementary,Prekindergarten,42,20120327
2008,07,Cecil,0316,Thomson Estates Elementary,Kindergarten,74,20120327
2008,07,Cecil,0316,Thomson Estates Elementary,Grade 1,71,20120327
2008,07,Cecil,0316,Thomson Estates Elementary,Grade 2,91,20120327
2008,07,Cecil,0316,Thomson Estates Elementary,Grade 3,88,20120327
2008,07,Cecil,0316,Thomson Estates Elementary,Grade 4,89,20120327
2008,07,Cecil,0316,Thomson Estates Elementary,Grade 5,80,20120327
2008,07,Cecil,0316,Thomson Estates Elementary,Total Enrollment,535,20120327
2008,07,Cecil,0317,Kenmore Elementary,Kindergarten,62,20120327
2008,07,Cecil,0317,Kenmore Elementary,Grade 1,53,20120327
2008,07,Cecil,0317,Kenmore Elementary,Grade 2,46,20120327
2008,07,Cecil,0317,Kenmore Elementary,Grade 3,50,20120327
2008,07,Cecil,0317,Kenmore Elementary,Grade 4,56,20120327
2008,07,Cecil,0317,Kenmore Elementary,Grade 5,62,20120327
2008,07,Cecil,0317,Kenmore Elementary,Total Enrollment,329,20120327
2008,07,Cecil,0401,Cecil Manor Elementary,Prekindergarten,42,20120327
2008,07,Cecil,0401,Cecil Manor Elementary,Kindergarten,78,20120327
2008,07,Cecil,0401,Cecil Manor Elementary,Grade 1,69,20120327
2008,07,Cecil,0401,Cecil Manor Elementary,Grade 2,57,20120327
2008,07,Cecil,0401,Cecil Manor Elementary,Grade 3,74,20120327
2008,07,Cecil,0401,Cecil Manor Elementary,Grade 4,77,20120327
2008,07,Cecil,0401,Cecil Manor Elementary,Grade 5,75,20120327
2008,07,Cecil,0401,Cecil Manor Elementary,Total Enrollment,472,20120327
2008,07,Cecil,0504,North East Middle,Grade 6,244,20120327
2008,07,Cecil,0504,North East Middle,Grade 7,253,20120327
2008,07,Cecil,0504,North East Middle,Grade 8,272,20120327
2008,07,Cecil,0504,North East Middle,Total Enrollment,769,20120327
2008,07,Cecil,0506,North East Elementary,Prekindergarten,42,20120327
2008,07,Cecil,0506,North East Elementary,Kindergarten,77,20120327
2008,07,Cecil,0506,North East Elementary,Grade 1,72,20120327
2008,07,Cecil,0506,North East Elementary,Grade 2,75,20120327
2008,07,Cecil,0506,North East Elementary,Grade 3,81,20120327
2008,07,Cecil,0506,North East Elementary,Grade 4,76,20120327
2008,07,Cecil,0506,North East Elementary,Grade 5,70,20120327
2008,07,Cecil,0506,North East Elementary,Total Enrollment,493,20120327
2008,07,Cecil,0510,Bay View Elementary,Prekindergarten,94,20120327
2008,07,Cecil,0510,Bay View Elementary,Kindergarten,84,20120327
2008,07,Cecil,0510,Bay View Elementary,Grade 1,82,20120327
2008,07,Cecil,0510,Bay View Elementary,Grade 2,84,20120327
2008,07,Cecil,0510,Bay View Elementary,Grade 3,79,20120327
2008,07,Cecil,0510,Bay View Elementary,Grade 4,83,20120327
2008,07,Cecil,0510,Bay View Elementary,Grade 5,103,20120327
2008,07,Cecil,0510,Bay View Elementary,Total Enrollment,609,20120327
2008,07,Cecil,0513,Charlestown Elementary,Prekindergarten,20,20120327
2008,07,Cecil,0513,Charlestown Elementary,Kindergarten,29,20120327
2008,07,Cecil,0513,Charlestown Elementary,Grade 1,26,20120327
2008,07,Cecil,0513,Charlestown Elementary,Grade 2,34,20120327
2008,07,Cecil,0513,Charlestown Elementary,Grade 3,30,20120327
2008,07,Cecil,0513,Charlestown Elementary,Grade 4,29,20120327
2008,07,Cecil,0513,Charlestown Elementary,Grade 5,28,20120327
2008,07,Cecil,0513,Charlestown Elementary,Total Enrollment,196,20120327
2008,07,Cecil,0514,North East High,Grade 9,372,20120327
2008,07,Cecil,0514,North East High,Grade 10,276,20120327
2008,07,Cecil,0514,North East High,Grade 11,231,20120327
2008,07,Cecil,0514,North East High,Grade 12,264,20120327
2008,07,Cecil,0514,North East High,Total Enrollment,1143,20120327
2008,07,Cecil,0515,Elk Neck Elementary,Kindergarten,87,20120327
2008,07,Cecil,0515,Elk Neck Elementary,Grade 1,80,20120327
2008,07,Cecil,0515,Elk Neck Elementary,Grade 2,75,20120327
2008,07,Cecil,0515,Elk Neck Elementary,Grade 3,51,20120327
2008,07,Cecil,0515,Elk Neck Elementary,Grade 4,80,20120327
2008,07,Cecil,0515,Elk Neck Elementary,Grade 5,70,20120327
2008,07,Cecil,0515,Elk Neck Elementary,Total Enrollment,443,20120327
2008,07,Cecil,0606,Rising Sun Middle School,Grade 6,238,20120327
2008,07,Cecil,0606,Rising Sun Middle School,Grade 7,231,20120327
2008,07,Cecil,0606,Rising Sun Middle School,Grade 8,248,20120327
2008,07,Cecil,0606,Rising Sun Middle School,Total Enrollment,717,20120327
2008,07,Cecil,0607,Rising Sun Elementary,Prekindergarten,45,20120327
2008,07,Cecil,0607,Rising Sun Elementary,Kindergarten,121,20120327
2008,07,Cecil,0607,Rising Sun Elementary,Grade 1,106,20120327
2008,07,Cecil,0607,Rising Sun Elementary,Grade 2,152,20120327
2008,07,Cecil,0607,Rising Sun Elementary,Grade 3,130,20120327
2008,07,Cecil,0607,Rising Sun Elementary,Grade 4,135,20120327
2008,07,Cecil,0607,Rising Sun Elementary,Grade 5,134,20120327
2008,07,Cecil,0607,Rising Sun Elementary,Total Enrollment,823,20120327
2008,07,Cecil,0701,Perryville Middle,Grade 6,186,20120327
2008,07,Cecil,0701,Perryville Middle,Grade 7,228,20120327
2008,07,Cecil,0701,Perryville Middle,Grade 8,213,20120327
2008,07,Cecil,0701,Perryville Middle,Total Enrollment,627,20120327
2008,07,Cecil,0703,Perryville Elementary,Prekindergarten,21,20120327
2008,07,Cecil,0703,Perryville Elementary,Kindergarten,58,20120327
2008,07,Cecil,0703,Perryville Elementary,Grade 1,58,20120327
2008,07,Cecil,0703,Perryville Elementary,Grade 2,52,20120327
2008,07,Cecil,0703,Perryville Elementary,Grade 3,70,20120327
2008,07,Cecil,0703,Perryville Elementary,Grade 4,61,20120327
2008,07,Cecil,0703,Perryville Elementary,Grade 5,67,20120327
2008,07,Cecil,0703,Perryville Elementary,Total Enrollment,387,20120327
2008,07,Cecil,0704,Bainbridge Elementary,Prekindergarten,24,20120327
2008,07,Cecil,0704,Bainbridge Elementary,Kindergarten,45,20120327
2008,07,Cecil,0704,Bainbridge Elementary,Grade 1,36,20120327
2008,07,Cecil,0704,Bainbridge Elementary,Grade 2,36,20120327
2008,07,Cecil,0704,Bainbridge Elementary,Grade 3,48,20120327
2008,07,Cecil,0704,Bainbridge Elementary,Grade 4,34,20120327
2008,07,Cecil,0704,Bainbridge Elementary,Grade 5,36,20120327
2008,07,Cecil,0704,Bainbridge Elementary,Total Enrollment,259,20120327
