Academic Year,LSS Number,LSS Name,School Number,School Name,Grade,Enrolled Count,Create Date
2019,8,Charles,619,Westlake High School,Grade 12,293,20190903
2019,8,Charles,619,Westlake High School,Total Enrollment,1198,20190903
2019,8,Charles,620,C. Paul Barnhart Elementary School,Prekindergarten,67,20190903
2019,8,Charles,620,C. Paul Barnhart Elementary School,Kindergarten,113,20190903
2019,8,Charles,620,C. Paul Barnhart Elementary School,Grade 1,111,20190903
2019,8,Charles,620,C. Paul Barnhart Elementary School,Grade 2,104,20190903
2019,8,Charles,620,C. Paul Barnhart Elementary School,Grade 3,125,20190903
2019,8,Charles,620,C. Paul Barnhart Elementary School,Grade 4,96,20190903
2019,8,Charles,620,C. Paul Barnhart Elementary School,Grade 5,119,20190903
2019,8,Charles,620,C. Paul Barnhart Elementary School,Total Enrollment,735,20190903
2019,8,Charles,621,Mattawoman Middle School,Grade 6,350,20190903
2019,8,Charles,621,Mattawoman Middle School,Grade 7,318,20190903
2019,8,Charles,621,Mattawoman Middle School,Grade 8,328,20190903
2019,8,Charles,621,Mattawoman Middle School,Total Enrollment,996,20190903
2019,8,Charles,622,Berry Elementary School,Prekindergarten,40,20190903
2019,8,Charles,622,Berry Elementary School,Kindergarten,124,20190903
2019,8,Charles,622,Berry Elementary School,Grade 1,160,20190903
2019,8,Charles,622,Berry Elementary School,Grade 2,163,20190903
2019,8,Charles,622,Berry Elementary School,Grade 3,143,20190903
2019,8,Charles,622,Berry Elementary School,Grade 4,184,20190903
2019,8,Charles,622,Berry Elementary School,Grade 5,171,20190903
2019,8,Charles,622,Berry Elementary School,Total Enrollment,985,20190903
2019,8,Charles,623,North Point High School,Grade 9,452,20190903
2019,8,Charles,623,North Point High School,Grade 10,449,20190903
2019,8,Charles,623,North Point High School,Grade 11,422,20190903
2019,8,Charles,623,North Point High School,Grade 12,394,20190903
2019,8,Charles,623,North Point High School,Total Enrollment,1717,20190903
2019,8,Charles,624,William A. Diggs Elementary,Prekindergarten,35,20190903
2019,8,Charles,624,William A. Diggs Elementary,Kindergarten,122,20190903
2019,8,Charles,624,William A. Diggs Elementary,Grade 1,120,20190903
2019,8,Charles,624,William A. Diggs Elementary,Grade 2,131,20190903
2019,8,Charles,624,William A. Diggs Elementary,Grade 3,135,20190903
2019,8,Charles,624,William A. Diggs Elementary,Grade 4,150,20190903
2019,8,Charles,624,William A. Diggs Elementary,Grade 5,158,20190903
2019,8,Charles,624,William A. Diggs Elementary,Total Enrollment,851,20190903
2019,8,Charles,625,Theodore G. Davis Middle School,Grade 6,282,20190903
2019,8,Charles,625,Theodore G. Davis Middle School,Grade 7,283,20190903
2019,8,Charles,625,Theodore G. Davis Middle School,Grade 8,293,20190903
2019,8,Charles,625,Theodore G. Davis Middle School,Total Enrollment,858,20190903
2019,8,Charles,626,Mary B. Neal Elementary School,Prekindergarten,37,20190903
2019,8,Charles,626,Mary B. Neal Elementary School,Kindergarten,98,20190903
2019,8,Charles,626,Mary B. Neal Elementary School,Grade 1,120,20190903
2019,8,Charles,626,Mary B. Neal Elementary School,Grade 2,107,20190903
2019,8,Charles,626,Mary B. Neal Elementary School,Grade 3,123,20190903
2019,8,Charles,626,Mary B. Neal Elementary School,Grade 4,113,20190903
2019,8,Charles,626,Mary B. Neal Elementary School,Grade 5,117,20190903
2019,8,Charles,626,Mary B. Neal Elementary School,Total Enrollment,715,20190903
2019,8,Charles,701,Matthew Henson Middle School,Grade 6,246,20190903
2019,8,Charles,701,Matthew Henson Middle School,Grade 7,271,20190903
2019,8,Charles,701,Matthew Henson Middle School,Grade 8,265,20190903
2019,8,Charles,701,Matthew Henson Middle School,Total Enrollment,782,20190903
2019,8,Charles,703,J. C. Parks Elementary School,Prekindergarten,35,20190903
2019,8,Charles,703,J. C. Parks Elementary School,Kindergarten,94,20190903
2019,8,Charles,703,J. C. Parks Elementary School,Grade 1,123,20190903
2019,8,Charles,703,J. C. Parks Elementary School,Grade 2,120,20190903
2019,8,Charles,703,J. C. Parks Elementary School,Grade 3,111,20190903
2019,8,Charles,703,J. C. Parks Elementary School,Grade 4,102,20190903
2019,8,Charles,703,J. C. Parks Elementary School,Grade 5,129,20190903
2019,8,Charles,703,J. C. Parks Elementary School,Total Enrollment,714,20190903
2019,8,Charles,705,General Smallwood Middle School,Grade 6,175,20190903
2019,8,Charles,705,General Smallwood Middle School,Grade 7,181,20190903
2019,8,Charles,705,General Smallwood Middle School,Grade 8,176,20190903
2019,8,Charles,705,General Smallwood Middle School,Total Enrollment,532,20190903
2019,8,Charles,708,Robert D. Stethem Educational Center,Grade 7,*,20190903
2019,8,Charles,708,Robert D. Stethem Educational Center,Grade 8,*,20190903
2019,8,Charles,708,Robert D. Stethem Educational Center,Grade 9,*,20190903
2019,8,Charles,708,Robert D. Stethem Educational Center,Grade 10,*,20190903
2019,8,Charles,708,Robert D. Stethem Educational Center,Grade 11,28,20190903
2019,8,Charles,708,Robert D. Stethem Educational Center,Grade 12,40,20190903
2019,8,Charles,708,Robert D. Stethem Educational Center,Total Enrollment,92,20190903
2019,8,Charles,710,Indian Head Elementary School,Prekindergarten,43,20190903
2019,8,Charles,710,Indian Head Elementary School,Kindergarten,72,20190903
2019,8,Charles,710,Indian Head Elementary School,Grade 1,71,20190903
2019,8,Charles,710,Indian Head Elementary School,Grade 2,70,20190903
2019,8,Charles,710,Indian Head Elementary School,Grade 3,62,20190903
2019,8,Charles,710,Indian Head Elementary School,Grade 4,86,20190903
2019,8,Charles,710,Indian Head Elementary School,Grade 5,74,20190903
2019,8,Charles,710,Indian Head Elementary School,Total Enrollment,478,20190903
2019,8,Charles,801,T. C. Martin Elementary School,Prekindergarten,34,20190903
2019,8,Charles,801,T. C. Martin Elementary School,Kindergarten,92,20190903
2019,8,Charles,801,T. C. Martin Elementary School,Grade 1,79,20190903
2019,8,Charles,801,T. C. Martin Elementary School,Grade 2,65,20190903
2019,8,Charles,801,T. C. Martin Elementary School,Grade 3,76,20190903
2019,8,Charles,801,T. C. Martin Elementary School,Grade 4,71,20190903
2019,8,Charles,801,T. C. Martin Elementary School,Grade 5,100,20190903
2019,8,Charles,801,T. C. Martin Elementary School,Total Enrollment,517,20190903
2019,8,Charles,802,St. Charles High School,Grade 9,361,20190903
2019,8,Charles,802,St. Charles High School,Grade 10,319,20190903
2019,8,Charles,802,St. Charles High School,Grade 11,337,20190903
2019,8,Charles,802,St. Charles High School,Grade 12,318,20190903
2019,8,Charles,802,St. Charles High School,Total Enrollment,1335,20190903
2019,8,Charles,902,Malcolm Elementary School,Prekindergarten,29,20190903
2019,8,Charles,902,Malcolm Elementary School,Kindergarten,79,20190903
2019,8,Charles,902,Malcolm Elementary School,Grade 1,66,20190903
2019,8,Charles,902,Malcolm Elementary School,Grade 2,64,20190903
2019,8,Charles,902,Malcolm Elementary School,Grade 3,67,20190903
2019,8,Charles,902,Malcolm Elementary School,Grade 4,53,20190903
2019,8,Charles,902,Malcolm Elementary School,Grade 5,84,20190903
2019,8,Charles,902,Malcolm Elementary School,Total Enrollment,442,20190903
2019,8,Charles,1001,Gale-Bailey Elementary School,Prekindergarten,33,20190903
2019,8,Charles,1001,Gale-Bailey Elementary School,Kindergarten,55,20190903
2019,8,Charles,1001,Gale-Bailey Elementary School,Grade 1,62,20190903
2019,8,Charles,1001,Gale-Bailey Elementary School,Grade 2,57,20190903
2019,8,Charles,1001,Gale-Bailey Elementary School,Grade 3,59,20190903
2019,8,Charles,1001,Gale-Bailey Elementary School,Grade 4,61,20190903
2019,8,Charles,1001,Gale-Bailey Elementary School,Grade 5,67,20190903
2019,8,Charles,1001,Gale-Bailey Elementary School,Total Enrollment,394,20190903
2019,8,Charles,1002,Henry E. Lackey High School,Grade 9,265,20190903
2019,8,Charles,1002,Henry E. Lackey High School,Grade 10,280,20190903
2019,8,Charles,1002,Henry E. Lackey High School,Grade 11,233,20190903
2019,8,Charles,1002,Henry E. Lackey High School,Grade 12,244,20190903
2019,8,Charles,1002,Henry E. Lackey High School,Total Enrollment,1022,20190903
2019,8,Charles,A,All Charles Schools,Prekindergarten,789,20190903
2019,8,Charles,A,All Charles Schools,Kindergarten,1766,20190903
2019,8,Charles,A,All Charles Schools,Elementary,9742,20190903
2019,8,Charles,A,All Charles Schools,Middle School,6251,20190903
2019,8,Charles,A,All Charles Schools,High School,8560,20190903
2019,8,Charles,A,All Charles Schools,Total Enrollment,27108,20190903
2019,9,Dorchester,205,Warwick Elementary School,Prekindergarten,19,20190903
2019,9,Dorchester,205,Warwick Elementary School,Kindergarten,55,20190903
2019,9,Dorchester,205,Warwick Elementary School,Grade 1,51,20190903
2019,9,Dorchester,205,Warwick Elementary School,Grade 2,46,20190903
2019,9,Dorchester,205,Warwick Elementary School,Grade 3,54,20190903
2019,9,Dorchester,205,Warwick Elementary School,Grade 4,61,20190903
2019,9,Dorchester,205,Warwick Elementary School,Grade 5,55,20190903
2019,9,Dorchester,205,Warwick Elementary School,Total Enrollment,341,20190903
2019,9,Dorchester,207,North Dorchester High School,Grade 9,159,20190903
2019,9,Dorchester,207,North Dorchester High School,Grade 10,122,20190903
2019,9,Dorchester,207,North Dorchester High School,Grade 11,99,20190903
2019,9,Dorchester,207,North Dorchester High School,Grade 12,116,20190903
2019,9,Dorchester,207,North Dorchester High School,Total Enrollment,496,20190903
2019,9,Dorchester,208,North Dorchester Middle School,Grade 6,148,20190903
2019,9,Dorchester,208,North Dorchester Middle School,Grade 7,183,20190903
2019,9,Dorchester,208,North Dorchester Middle School,Grade 8,153,20190903
2019,9,Dorchester,208,North Dorchester Middle School,Total Enrollment,484,20190903
2019,9,Dorchester,302,Vienna Elementary School,Prekindergarten,21,20190903
2019,9,Dorchester,302,Vienna Elementary School,Kindergarten,29,20190903
2019,9,Dorchester,302,Vienna Elementary School,Grade 1,22,20190903
2019,9,Dorchester,302,Vienna Elementary School,Grade 2,22,20190903
2019,9,Dorchester,302,Vienna Elementary School,Grade 3,24,20190903
2019,9,Dorchester,302,Vienna Elementary School,Grade 4,37,20190903
2019,9,Dorchester,302,Vienna Elementary School,Grade 5,25,20190903
2019,9,Dorchester,302,Vienna Elementary School,Total Enrollment,180,20190903
2019,9,Dorchester,508,South Dorchester School,Prekindergarten,19,20190903
2019,9,Dorchester,508,South Dorchester School,Kindergarten,26,20190903
2019,9,Dorchester,508,South Dorchester School,Grade 1,21,20190903
2019,9,Dorchester,508,South Dorchester School,Grade 2,21,20190903
2019,9,Dorchester,508,South Dorchester School,Grade 3,24,20190903
2019,9,Dorchester,508,South Dorchester School,Grade 4,25,20190903
2019,9,Dorchester,508,South Dorchester School,Grade 5,18,20190903
2019,9,Dorchester,508,South Dorchester School,Grade 6,24,20190903
2019,9,Dorchester,508,South Dorchester School,Grade 7,19,20190903
2019,9,Dorchester,508,South Dorchester School,Grade 8,18,20190903
2019,9,Dorchester,508,South Dorchester School,Total Enrollment,215,20190903
2019,9,Dorchester,707,Mace's Lane Middle School,Grade 6,210,20190903
2019,9,Dorchester,707,Mace's Lane Middle School,Grade 7,189,20190903
2019,9,Dorchester,707,Mace's Lane Middle School,Grade 8,159,20190903
2019,9,Dorchester,707,Mace's Lane Middle School,Total Enrollment,558,20190903
2019,9,Dorchester,710,Sandy Hill Elementary School,Prekindergarten,40,20190903
2019,9,Dorchester,710,Sandy Hill Elementary School,Kindergarten,78,20190903
2019,9,Dorchester,710,Sandy Hill Elementary School,Grade 1,50,20190903
2019,9,Dorchester,710,Sandy Hill Elementary School,Grade 2,53,20190903
2019,9,Dorchester,710,Sandy Hill Elementary School,Grade 3,58,20190903
2019,9,Dorchester,710,Sandy Hill Elementary School,Grade 4,60,20190903
2019,9,Dorchester,710,Sandy Hill Elementary School,Grade 5,71,20190903
2019,9,Dorchester,710,Sandy Hill Elementary School,Total Enrollment,410,20190903
2019,9,Dorchester,711,Maple Elementary School,Prekindergarten,54,20190903
2019,9,Dorchester,711,Maple Elementary School,Kindergarten,63,20190903
2019,9,Dorchester,711,Maple Elementary School,Grade 1,68,20190903
2019,9,Dorchester,711,Maple Elementary School,Grade 2,80,20190903
2019,9,Dorchester,711,Maple Elementary School,Grade 3,63,20190903
2019,9,Dorchester,711,Maple Elementary School,Grade 4,66,20190903
2019,9,Dorchester,711,Maple Elementary School,Grade 5,84,20190903
2019,9,Dorchester,711,Maple Elementary School,Total Enrollment,478,20190903
2019,9,Dorchester,713,Cambridge-South Dorchester High School,Grade 9,310,20190903
2019,9,Dorchester,713,Cambridge-South Dorchester High School,Grade 10,182,20190903
2019,9,Dorchester,713,Cambridge-South Dorchester High School,Grade 11,164,20190903
2019,9,Dorchester,713,Cambridge-South Dorchester High School,Grade 12,160,20190903
2019,9,Dorchester,713,Cambridge-South Dorchester High School,Total Enrollment,816,20190903
2019,9,Dorchester,716,Choptank Elementary School,Prekindergarten,35,20190903
2019,9,Dorchester,716,Choptank Elementary School,Kindergarten,55,20190903
2019,9,Dorchester,716,Choptank Elementary School,Grade 1,58,20190903
2019,9,Dorchester,716,Choptank Elementary School,Grade 2,45,20190903
2019,9,Dorchester,716,Choptank Elementary School,Grade 3,65,20190903
2019,9,Dorchester,716,Choptank Elementary School,Grade 4,67,20190903
2019,9,Dorchester,716,Choptank Elementary School,Grade 5,67,20190903
2019,9,Dorchester,716,Choptank Elementary School,Total Enrollment,392,20190903
2019,9,Dorchester,1503,Hurlock Elementary School,Prekindergarten,49,20190903
2019,9,Dorchester,1503,Hurlock Elementary School,Kindergarten,53,20190903
2019,9,Dorchester,1503,Hurlock Elementary School,Grade 1,55,20190903
2019,9,Dorchester,1503,Hurlock Elementary School,Grade 2,54,20190903
2019,9,Dorchester,1503,Hurlock Elementary School,Grade 3,63,20190903
2019,9,Dorchester,1503,Hurlock Elementary School,Grade 4,70,20190903
2019,9,Dorchester,1503,Hurlock Elementary School,Grade 5,71,20190903
2019,9,Dorchester,1503,Hurlock Elementary School,Total Enrollment,415,20190903
2019,9,Dorchester,A,All Dorchester Schools,Prekindergarten,237,20190903
2019,9,Dorchester,A,All Dorchester Schools,Kindergarten,359,20190903
2019,9,Dorchester,A,All Dorchester Schools,Elementary,1774,20190903
2019,9,Dorchester,A,All Dorchester Schools,Middle School,1103,20190903
2019,9,Dorchester,A,All Dorchester Schools,High School,1312,20190903
2019,9,Dorchester,A,All Dorchester Schools,Total Enrollment,4785,20190903
2019,10,Frederick,108,Carroll Manor Elementary,Prekindergarten,52,20190903
2019,10,Frederick,108,Carroll Manor Elementary,Kindergarten,99,20190903
2019,10,Frederick,108,Carroll Manor Elementary,Grade 1,75,20190903
2019,10,Frederick,108,Carroll Manor Elementary,Grade 2,102,20190903
2019,10,Frederick,108,Carroll Manor Elementary,Grade 3,94,20190903
2019,10,Frederick,108,Carroll Manor Elementary,Grade 4,74,20190903
2019,10,Frederick,108,Carroll Manor Elementary,Grade 5,83,20190903
2019,10,Frederick,108,Carroll Manor Elementary,Total Enrollment,579,20190903
2019,10,Frederick,109,Tuscarora Elementary,Kindergarten,92,20190903
2019,10,Frederick,109,Tuscarora Elementary,Grade 1,108,20190903
2019,10,Frederick,109,Tuscarora Elementary,Grade 2,126,20190903
2019,10,Frederick,109,Tuscarora Elementary,Grade 3,106,20190903
2019,10,Frederick,109,Tuscarora Elementary,Grade 4,106,20190903
2019,10,Frederick,109,Tuscarora Elementary,Grade 5,116,20190903
2019,10,Frederick,109,Tuscarora Elementary,Total Enrollment,654,20190903
2019,10,Frederick,201,Parkway Elementary,Kindergarten,33,20190903
2019,10,Frederick,201,Parkway Elementary,Grade 1,41,20190903
2019,10,Frederick,201,Parkway Elementary,Grade 2,31,20190903
2019,10,Frederick,201,Parkway Elementary,Grade 3,45,20190903
2019,10,Frederick,201,Parkway Elementary,Grade 4,37,20190903
2019,10,Frederick,201,Parkway Elementary,Grade 5,33,20190903
2019,10,Frederick,201,Parkway Elementary,Total Enrollment,220,20190903
2019,10,Frederick,204,Lincoln Elementary,Prekindergarten,63,20190903
2019,10,Frederick,204,Lincoln Elementary,Kindergarten,99,20190903
2019,10,Frederick,204,Lincoln Elementary,Grade 1,88,20190903
2019,10,Frederick,204,Lincoln Elementary,Grade 2,81,20190903
2019,10,Frederick,204,Lincoln Elementary,Grade 3,79,20190903
2019,10,Frederick,204,Lincoln Elementary,Grade 4,85,20190903
2019,10,Frederick,204,Lincoln Elementary,Grade 5,88,20190903
2019,10,Frederick,204,Lincoln Elementary,Total Enrollment,583,20190903
2019,10,Frederick,206,Heather Ridge Middle School,Grade 7,*,20190903
2019,10,Frederick,206,Heather Ridge Middle School,Grade 8,*,20190903
2019,10,Frederick,206,Heather Ridge Middle School,Total Enrollment,14,20190903
2019,10,Frederick,208,Heather Ridge High School,Grade 9,17,20190903
2019,10,Frederick,208,Heather Ridge High School,Grade 10,*,20190903
2019,10,Frederick,208,Heather Ridge High School,Grade 11,11,20190903
2019,10,Frederick,208,Heather Ridge High School,Grade 12,*,20190903
2019,10,Frederick,208,Heather Ridge High School,Total Enrollment,42,20190903
2019,10,Frederick,209,Frederick High,Grade 9,378,20190903
2019,10,Frederick,209,Frederick High,Grade 10,370,20190903
2019,10,Frederick,209,Frederick High,Grade 11,358,20190903
2019,10,Frederick,209,Frederick High,Grade 12,301,20190903
2019,10,Frederick,209,Frederick High,Total Enrollment,1407,20190903
2019,10,Frederick,210,North Frederick Elementary,Prekindergarten,57,20190903
2019,10,Frederick,210,North Frederick Elementary,Kindergarten,95,20190903
2019,10,Frederick,210,North Frederick Elementary,Grade 1,89,20190903
2019,10,Frederick,210,North Frederick Elementary,Grade 2,84,20190903
2019,10,Frederick,210,North Frederick Elementary,Grade 3,123,20190903
2019,10,Frederick,210,North Frederick Elementary,Grade 4,106,20190903
2019,10,Frederick,210,North Frederick Elementary,Grade 5,114,20190903
2019,10,Frederick,210,North Frederick Elementary,Total Enrollment,668,20190903
2019,10,Frederick,211,West Frederick Middle,Grade 6,343,20190903
2019,10,Frederick,211,West Frederick Middle,Grade 7,265,20190903
2019,10,Frederick,211,West Frederick Middle,Grade 8,245,20190903
2019,10,Frederick,211,West Frederick Middle,Total Enrollment,853,20190903
2019,10,Frederick,213,Gov. Thomas Johnson High,Grade 9,447,20190903
2019,10,Frederick,213,Gov. Thomas Johnson High,Grade 10,442,20190903
2019,10,Frederick,213,Gov. Thomas Johnson High,Grade 11,439,20190903
2019,10,Frederick,213,Gov. Thomas Johnson High,Grade 12,375,20190903
2019,10,Frederick,213,Gov. Thomas Johnson High,Total Enrollment,1703,20190903
2019,10,Frederick,219,Monocacy Middle,Grade 6,306,20190903
2019,10,Frederick,219,Monocacy Middle,Grade 7,291,20190903
2019,10,Frederick,219,Monocacy Middle,Grade 8,289,20190903
2019,10,Frederick,219,Monocacy Middle,Total Enrollment,886,20190903
2019,10,Frederick,222,Monocacy Elementary,Prekindergarten,50,20190903
2019,10,Frederick,222,Monocacy Elementary,Kindergarten,106,20190903
2019,10,Frederick,222,Monocacy Elementary,Grade 1,84,20190903
2019,10,Frederick,222,Monocacy Elementary,Grade 2,92,20190903
2019,10,Frederick,222,Monocacy Elementary,Grade 3,89,20190903
2019,10,Frederick,222,Monocacy Elementary,Grade 4,93,20190903
2019,10,Frederick,222,Monocacy Elementary,Grade 5,105,20190903
2019,10,Frederick,222,Monocacy Elementary,Total Enrollment,619,20190903
2019,10,Frederick,223,Ballenger Creek Elementary,Prekindergarten,38,20190903
2019,10,Frederick,223,Ballenger Creek Elementary,Kindergarten,75,20190903
2019,10,Frederick,223,Ballenger Creek Elementary,Grade 1,100,20190903
2019,10,Frederick,223,Ballenger Creek Elementary,Grade 2,106,20190903
2019,10,Frederick,223,Ballenger Creek Elementary,Grade 3,101,20190903
2019,10,Frederick,223,Ballenger Creek Elementary,Grade 4,97,20190903
2019,10,Frederick,223,Ballenger Creek Elementary,Grade 5,133,20190903
2019,10,Frederick,223,Ballenger Creek Elementary,Total Enrollment,650,20190903
2019,10,Frederick,225,Gov. Thomas Johnson Middle,Grade 6,177,20190903
2019,10,Frederick,225,Gov. Thomas Johnson Middle,Grade 7,171,20190903
2019,10,Frederick,225,Gov. Thomas Johnson Middle,Grade 8,161,20190903
2019,10,Frederick,225,Gov. Thomas Johnson Middle,Total Enrollment,509,20190903
2019,10,Frederick,226,Monocacy Valley Montessori School,Prekindergarten,29,20190903
2019,10,Frederick,226,Monocacy Valley Montessori School,Kindergarten,30,20190903
2019,10,Frederick,226,Monocacy Valley Montessori School,Grade 1,33,20190903
2019,10,Frederick,226,Monocacy Valley Montessori School,Grade 2,33,20190903
2019,10,Frederick,226,Monocacy Valley Montessori School,Grade 3,29,20190903
2019,10,Frederick,226,Monocacy Valley Montessori School,Grade 4,32,20190903
2019,10,Frederick,226,Monocacy Valley Montessori School,Grade 5,32,20190903
2019,10,Frederick,226,Monocacy Valley Montessori School,Grade 6,28,20190903
2019,10,Frederick,226,Monocacy Valley Montessori School,Grade 7,24,20190903
2019,10,Frederick,226,Monocacy Valley Montessori School,Grade 8,29,20190903
2019,10,Frederick,226,Monocacy Valley Montessori School,Total Enrollment,299,20190903
2019,10,Frederick,227,Crestwood Middle,Grade 6,224,20190903
2019,10,Frederick,227,Crestwood Middle,Grade 7,248,20190903
2019,10,Frederick,227,Crestwood Middle,Grade 8,181,20190903
2019,10,Frederick,227,Crestwood Middle,Total Enrollment,653,20190903
2019,10,Frederick,228,Carroll Creek Montessori Public Charter School,Prekindergarten,48,20190903
2019,10,Frederick,228,Carroll Creek Montessori Public Charter School,Kindergarten,30,20190903
2019,10,Frederick,228,Carroll Creek Montessori Public Charter School,Grade 1,30,20190903
2019,10,Frederick,228,Carroll Creek Montessori Public Charter School,Grade 2,31,20190903
2019,10,Frederick,228,Carroll Creek Montessori Public Charter School,Grade 3,31,20190903
2019,10,Frederick,228,Carroll Creek Montessori Public Charter School,Grade 4,29,20190903
2019,10,Frederick,228,Carroll Creek Montessori Public Charter School,Grade 5,29,20190903
2019,10,Frederick,228,Carroll Creek Montessori Public Charter School,Grade 6,31,20190903
2019,10,Frederick,228,Carroll Creek Montessori Public Charter School,Grade 7,31,20190903
2019,10,Frederick,228,Carroll Creek Montessori Public Charter School,Grade 8,23,20190903
2019,10,Frederick,228,Carroll Creek Montessori Public Charter School,Total Enrollment,313,20190903
2019,10,Frederick,303,Middletown Elementary,Grade 3,142,20190903
2019,10,Frederick,303,Middletown Elementary,Grade 4,169,20190903
2019,10,Frederick,303,Middletown Elementary,Grade 5,156,20190903
2019,10,Frederick,303,Middletown Elementary,Total Enrollment,467,20190903
2019,10,Frederick,311,Middletown Middle,Grade 6,241,20190903
2019,10,Frederick,311,Middletown Middle,Grade 7,266,20190903
2019,10,Frederick,311,Middletown Middle,Grade 8,275,20190903
2019,10,Frederick,311,Middletown Middle,Total Enrollment,782,20190903
2019,10,Frederick,313,Middletown High,Grade 9,298,20190903
2019,10,Frederick,313,Middletown High,Grade 10,296,20190903
2019,10,Frederick,313,Middletown High,Grade 11,261,20190903
2019,10,Frederick,313,Middletown High,Grade 12,280,20190903
2019,10,Frederick,313,Middletown High,Total Enrollment,1135,20190903
2019,10,Frederick,314,Middletown Primary,Prekindergarten,50,20190903
2019,10,Frederick,314,Middletown Primary,Kindergarten,147,20190903
2019,10,Frederick,314,Middletown Primary,Grade 1,126,20190903
2019,10,Frederick,314,Middletown Primary,Grade 2,173,20190903
2019,10,Frederick,314,Middletown Primary,Total Enrollment,496,20190903
2019,10,Frederick,503,Emmitsburg Elementary,Prekindergarten,21,20190903
2019,10,Frederick,503,Emmitsburg Elementary,Kindergarten,36,20190903
2019,10,Frederick,503,Emmitsburg Elementary,Grade 1,37,20190903
2019,10,Frederick,503,Emmitsburg Elementary,Grade 2,29,20190903
2019,10,Frederick,503,Emmitsburg Elementary,Grade 3,41,20190903
2019,10,Frederick,503,Emmitsburg Elementary,Grade 4,42,20190903
2019,10,Frederick,503,Emmitsburg Elementary,Grade 5,41,20190903
2019,10,Frederick,503,Emmitsburg Elementary,Total Enrollment,247,20190903
2019,10,Frederick,603,Wolfsville Elementary,Kindergarten,21,20190903
2019,10,Frederick,603,Wolfsville Elementary,Grade 1,23,20190903
2019,10,Frederick,603,Wolfsville Elementary,Grade 2,25,20190903
2019,10,Frederick,603,Wolfsville Elementary,Grade 3,16,20190903
2019,10,Frederick,603,Wolfsville Elementary,Grade 4,24,20190903
2019,10,Frederick,603,Wolfsville Elementary,Grade 5,29,20190903
2019,10,Frederick,603,Wolfsville Elementary,Total Enrollment,138,20190903
2019,10,Frederick,702,Urbana Elementary,Prekindergarten,28,20190903
2019,10,Frederick,702,Urbana Elementary,Kindergarten,106,20190903
2019,10,Frederick,702,Urbana Elementary,Grade 1,109,20190903
2019,10,Frederick,702,Urbana Elementary,Grade 2,120,20190903
2019,10,Frederick,702,Urbana Elementary,Grade 3,131,20190903
2019,10,Frederick,702,Urbana Elementary,Grade 4,122,20190903
2019,10,Frederick,702,Urbana Elementary,Grade 5,145,20190903
2019,10,Frederick,702,Urbana Elementary,Total Enrollment,761,20190903
2019,10,Frederick,713,Urbana High,Grade 9,459,20190903
2019,10,Frederick,713,Urbana High,Grade 10,472,20190903
2019,10,Frederick,713,Urbana High,Grade 11,443,20190903
2019,10,Frederick,713,Urbana High,Grade 12,416,20190903
2019,10,Frederick,713,Urbana High,Total Enrollment,1790,20190903
2019,10,Frederick,714,Windsor Knolls Middle,Grade 6,231,20190903
2019,10,Frederick,714,Windsor Knolls Middle,Grade 7,250,20190903
2019,10,Frederick,714,Windsor Knolls Middle,Grade 8,261,20190903
2019,10,Frederick,714,Windsor Knolls Middle,Total Enrollment,742,20190903
2019,10,Frederick,715,Centerville Elementary,Kindergarten,139,20190903
2019,10,Frederick,715,Centerville Elementary,Grade 1,140,20190903
2019,10,Frederick,715,Centerville Elementary,Grade 2,154,20190903
2019,10,Frederick,715,Centerville Elementary,Grade 3,161,20190903
2019,10,Frederick,715,Centerville Elementary,Grade 4,183,20190903
2019,10,Frederick,715,Centerville Elementary,Grade 5,151,20190903
2019,10,Frederick,715,Centerville Elementary,Total Enrollment,928,20190903
2019,10,Frederick,716,Urbana Middle,Grade 6,325,20190903
2019,10,Frederick,716,Urbana Middle,Grade 7,377,20190903
2019,10,Frederick,716,Urbana Middle,Grade 8,301,20190903
2019,10,Frederick,716,Urbana Middle,Total Enrollment,1003,20190903
2019,10,Frederick,801,Liberty Elementary,Kindergarten,39,20190903
2019,10,Frederick,801,Liberty Elementary,Grade 1,49,20190903
2019,10,Frederick,801,Liberty Elementary,Grade 2,45,20190903
2019,10,Frederick,801,Liberty Elementary,Grade 3,42,20190903
2019,10,Frederick,801,Liberty Elementary,Grade 4,45,20190903
2019,10,Frederick,801,Liberty Elementary,Grade 5,42,20190903
2019,10,Frederick,801,Liberty Elementary,Total Enrollment,262,20190903
2019,10,Frederick,903,New Market Elementary,Prekindergarten,21,20190903
2019,10,Frederick,903,New Market Elementary,Kindergarten,92,20190903
2019,10,Frederick,903,New Market Elementary,Grade 1,104,20190903
2019,10,Frederick,903,New Market Elementary,Grade 2,100,20190903
2019,10,Frederick,903,New Market Elementary,Grade 3,123,20190903
2019,10,Frederick,903,New Market Elementary,Grade 4,118,20190903
2019,10,Frederick,903,New Market Elementary,Grade 5,135,20190903
2019,10,Frederick,903,New Market Elementary,Total Enrollment,693,20190903
2019,10,Frederick,912,Linganore High,Grade 9,354,20190903
2019,10,Frederick,912,Linganore High,Grade 10,330,20190903
2019,10,Frederick,912,Linganore High,Grade 11,312,20190903
2019,10,Frederick,912,Linganore High,Grade 12,328,20190903
2019,10,Frederick,912,Linganore High,Total Enrollment,1324,20190903
2019,10,Frederick,913,Green Valley Elementary,Kindergarten,102,20190903
2019,10,Frederick,913,Green Valley Elementary,Grade 1,79,20190903
