Academic Year,LEA Number,LEA Name,School Number,School Name,Grade,Enrolled Count,Create Date
2015,2,Anne Arundel,A,All Anne Arundel Schools,Prekindergarten,2080,20150724
2015,2,Anne Arundel,A,All Anne Arundel Schools,Kindergarten,6308,20150724
2015,2,Anne Arundel,A,All Anne Arundel Schools,Elementary,31038,20150724
2015,2,Anne Arundel,A,All Anne Arundel Schools,Middle School,17380,20150724
2015,2,Anne Arundel,A,All Anne Arundel Schools,High School,22712,20150724
2015,2,Anne Arundel,A,All Anne Arundel Schools,Total Enrollment,79518,20150724
2015,3,Baltimore County,54,Extended Day Learning Program,Grade 9,*,20150724
2015,3,Baltimore County,54,Extended Day Learning Program,Grade 10,16,20150724
2015,3,Baltimore County,54,Extended Day Learning Program,Grade 11,12,20150724
2015,3,Baltimore County,54,Extended Day Learning Program,Grade 12,26,20150724
2015,3,Baltimore County,54,Extended Day Learning Program,Total Enrollment,59,20150724
2015,3,Baltimore County,57,Home Assignments-Elementary,Grade 4,*,20150724
2015,3,Baltimore County,57,Home Assignments-Elementary,Grade 5,*,20150724
2015,3,Baltimore County,57,Home Assignments-Elementary,Total Enrollment,*,20150724
2015,3,Baltimore County,58,Home Assignments-Secondary,Grade 7,*,20150724
2015,3,Baltimore County,58,Home Assignments-Secondary,Grade 8,*,20150724
2015,3,Baltimore County,58,Home Assignments-Secondary,Grade 9,*,20150724
2015,3,Baltimore County,58,Home Assignments-Secondary,Grade 10,10,20150724
2015,3,Baltimore County,58,Home Assignments-Secondary,Grade 11,*,20150724
2015,3,Baltimore County,58,Home Assignments-Secondary,Grade 12,*,20150724
2015,3,Baltimore County,58,Home Assignments-Secondary,Total Enrollment,37,20150724
2015,3,Baltimore County,62,Campfield Early Childhood Center,Prekindergarten,235,20150724
2015,3,Baltimore County,62,Campfield Early Childhood Center,Kindergarten,155,20150724
2015,3,Baltimore County,62,Campfield Early Childhood Center,Total Enrollment,390,20150724
2015,3,Baltimore County,69,Catonsville Center for Alternative Studies,Grade 9,19,20150724
2015,3,Baltimore County,69,Catonsville Center for Alternative Studies,Grade 10,12,20150724
2015,3,Baltimore County,69,Catonsville Center for Alternative Studies,Grade 11,*,20150724
2015,3,Baltimore County,69,Catonsville Center for Alternative Studies,Grade 12,*,20150724
2015,3,Baltimore County,69,Catonsville Center for Alternative Studies,Total Enrollment,43,20150724
2015,3,Baltimore County,70,Meadowood Education Center,Grade 6,*,20150724
2015,3,Baltimore County,70,Meadowood Education Center,Grade 7,21,20150724
2015,3,Baltimore County,70,Meadowood Education Center,Grade 8,22,20150724
2015,3,Baltimore County,70,Meadowood Education Center,Total Enrollment,44,20150724
2015,3,Baltimore County,72,Rosedale Center,Grade 6,*,20150724
2015,3,Baltimore County,72,Rosedale Center,Grade 7,13,20150724
2015,3,Baltimore County,72,Rosedale Center,Grade 8,18,20150724
2015,3,Baltimore County,72,Rosedale Center,Grade 9,31,20150724
2015,3,Baltimore County,72,Rosedale Center,Grade 10,31,20150724
2015,3,Baltimore County,72,Rosedale Center,Grade 11,22,20150724
2015,3,Baltimore County,72,Rosedale Center,Grade 12,32,20150724
2015,3,Baltimore County,72,Rosedale Center,Total Enrollment,148,20150724
2015,3,Baltimore County,75,Crossroads Center,Grade 7,51,20150724
2015,3,Baltimore County,75,Crossroads Center,Grade 8,48,20150724
2015,3,Baltimore County,75,Crossroads Center,Grade 9,41,20150724
2015,3,Baltimore County,75,Crossroads Center,Grade 10,44,20150724
2015,3,Baltimore County,75,Crossroads Center,Total Enrollment,184,20150724
2015,3,Baltimore County,77,Baltimore County Detention Center,Grade 9,*,20150724
2015,3,Baltimore County,77,Baltimore County Detention Center,Grade 10,*,20150724
2015,3,Baltimore County,77,Baltimore County Detention Center,Grade 11,*,20150724
2015,3,Baltimore County,77,Baltimore County Detention Center,Grade 12,*,20150724
2015,3,Baltimore County,77,Baltimore County Detention Center,Total Enrollment,17,20150724
2015,3,Baltimore County,101,Catonsville Elementary,Prekindergarten,34,20150724
2015,3,Baltimore County,101,Catonsville Elementary,Kindergarten,68,20150724
2015,3,Baltimore County,101,Catonsville Elementary,Grade 1,76,20150724
2015,3,Baltimore County,101,Catonsville Elementary,Grade 2,74,20150724
2015,3,Baltimore County,101,Catonsville Elementary,Grade 3,63,20150724
2015,3,Baltimore County,101,Catonsville Elementary,Grade 4,82,20150724
2015,3,Baltimore County,101,Catonsville Elementary,Grade 5,73,20150724
2015,3,Baltimore County,101,Catonsville Elementary,Total Enrollment,470,20150724
2015,3,Baltimore County,102,Westchester Elementary,Prekindergarten,15,20150724
2015,3,Baltimore County,102,Westchester Elementary,Kindergarten,81,20150724
2015,3,Baltimore County,102,Westchester Elementary,Grade 1,101,20150724
2015,3,Baltimore County,102,Westchester Elementary,Grade 2,90,20150724
2015,3,Baltimore County,102,Westchester Elementary,Grade 3,92,20150724
2015,3,Baltimore County,102,Westchester Elementary,Grade 4,95,20150724
2015,3,Baltimore County,102,Westchester Elementary,Grade 5,119,20150724
2015,3,Baltimore County,102,Westchester Elementary,Total Enrollment,593,20150724
2015,3,Baltimore County,103,Westowne Elementary,Prekindergarten,77,20150724
2015,3,Baltimore County,103,Westowne Elementary,Kindergarten,110,20150724
2015,3,Baltimore County,103,Westowne Elementary,Grade 1,71,20150724
2015,3,Baltimore County,103,Westowne Elementary,Grade 2,100,20150724
2015,3,Baltimore County,103,Westowne Elementary,Grade 3,74,20150724
2015,3,Baltimore County,103,Westowne Elementary,Grade 4,79,20150724
2015,3,Baltimore County,103,Westowne Elementary,Grade 5,87,20150724
2015,3,Baltimore County,103,Westowne Elementary,Total Enrollment,598,20150724
2015,3,Baltimore County,104,Edmondson Heights Elementary,Prekindergarten,72,20150724
2015,3,Baltimore County,104,Edmondson Heights Elementary,Kindergarten,92,20150724
2015,3,Baltimore County,104,Edmondson Heights Elementary,Grade 1,93,20150724
2015,3,Baltimore County,104,Edmondson Heights Elementary,Grade 2,81,20150724
2015,3,Baltimore County,104,Edmondson Heights Elementary,Grade 3,81,20150724
2015,3,Baltimore County,104,Edmondson Heights Elementary,Grade 4,80,20150724
2015,3,Baltimore County,104,Edmondson Heights Elementary,Grade 5,68,20150724
2015,3,Baltimore County,104,Edmondson Heights Elementary,Total Enrollment,567,20150724
2015,3,Baltimore County,105,Johnnycake Elementary,Prekindergarten,58,20150724
2015,3,Baltimore County,105,Johnnycake Elementary,Kindergarten,108,20150724
2015,3,Baltimore County,105,Johnnycake Elementary,Grade 1,125,20150724
2015,3,Baltimore County,105,Johnnycake Elementary,Grade 2,115,20150724
2015,3,Baltimore County,105,Johnnycake Elementary,Grade 3,126,20150724
2015,3,Baltimore County,105,Johnnycake Elementary,Grade 4,109,20150724
2015,3,Baltimore County,105,Johnnycake Elementary,Grade 5,84,20150724
2015,3,Baltimore County,105,Johnnycake Elementary,Total Enrollment,725,20150724
2015,3,Baltimore County,111,Maiden Choice School,Prekindergarten,36,20150724
2015,3,Baltimore County,111,Maiden Choice School,Kindergarten,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 1,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 2,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 3,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 4,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 5,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 6,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 7,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 8,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 9,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 10,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 11,*,20150724
2015,3,Baltimore County,111,Maiden Choice School,Grade 12,20,20150724
2015,3,Baltimore County,111,Maiden Choice School,Total Enrollment,103,20150724
2015,3,Baltimore County,112,Dogwood Elementary,Prekindergarten,39,20150724
2015,3,Baltimore County,112,Dogwood Elementary,Kindergarten,99,20150724
2015,3,Baltimore County,112,Dogwood Elementary,Grade 1,106,20150724
2015,3,Baltimore County,112,Dogwood Elementary,Grade 2,96,20150724
2015,3,Baltimore County,112,Dogwood Elementary,Grade 3,98,20150724
2015,3,Baltimore County,112,Dogwood Elementary,Grade 4,90,20150724
2015,3,Baltimore County,112,Dogwood Elementary,Grade 5,96,20150724
2015,3,Baltimore County,112,Dogwood Elementary,Total Enrollment,624,20150724
2015,3,Baltimore County,113,Chadwick Elementary,Prekindergarten,42,20150724
2015,3,Baltimore County,113,Chadwick Elementary,Kindergarten,92,20150724
2015,3,Baltimore County,113,Chadwick Elementary,Grade 1,84,20150724
2015,3,Baltimore County,113,Chadwick Elementary,Grade 2,89,20150724
2015,3,Baltimore County,113,Chadwick Elementary,Grade 3,86,20150724
2015,3,Baltimore County,113,Chadwick Elementary,Grade 4,76,20150724
2015,3,Baltimore County,113,Chadwick Elementary,Grade 5,80,20150724
2015,3,Baltimore County,113,Chadwick Elementary,Total Enrollment,549,20150724
2015,3,Baltimore County,115,Hillcrest Elementary,Kindergarten,125,20150724
2015,3,Baltimore County,115,Hillcrest Elementary,Grade 1,140,20150724
2015,3,Baltimore County,115,Hillcrest Elementary,Grade 2,142,20150724
2015,3,Baltimore County,115,Hillcrest Elementary,Grade 3,149,20150724
2015,3,Baltimore County,115,Hillcrest Elementary,Grade 4,118,20150724
2015,3,Baltimore County,115,Hillcrest Elementary,Grade 5,134,20150724
2015,3,Baltimore County,115,Hillcrest Elementary,Total Enrollment,808,20150724
2015,3,Baltimore County,116,Woodbridge Elementary,Prekindergarten,41,20150724
2015,3,Baltimore County,116,Woodbridge Elementary,Kindergarten,52,20150724
2015,3,Baltimore County,116,Woodbridge Elementary,Grade 1,76,20150724
2015,3,Baltimore County,116,Woodbridge Elementary,Grade 2,60,20150724
2015,3,Baltimore County,116,Woodbridge Elementary,Grade 3,74,20150724
2015,3,Baltimore County,116,Woodbridge Elementary,Grade 4,76,20150724
2015,3,Baltimore County,116,Woodbridge Elementary,Grade 5,67,20150724
2015,3,Baltimore County,116,Woodbridge Elementary,Total Enrollment,446,20150724
2015,3,Baltimore County,151,Catonsville Middle,Grade 6,264,20150724
2015,3,Baltimore County,151,Catonsville Middle,Grade 7,276,20150724
2015,3,Baltimore County,151,Catonsville Middle,Grade 8,256,20150724
2015,3,Baltimore County,151,Catonsville Middle,Total Enrollment,796,20150724
2015,3,Baltimore County,155,Southwest Academy,Grade 6,256,20150724
2015,3,Baltimore County,155,Southwest Academy,Grade 7,261,20150724
2015,3,Baltimore County,155,Southwest Academy,Grade 8,284,20150724
2015,3,Baltimore County,155,Southwest Academy,Total Enrollment,801,20150724
2015,3,Baltimore County,172,Woodlawn High Center for Pre-Eng. Res.,Grade 9,364,20150724
2015,3,Baltimore County,172,Woodlawn High Center for Pre-Eng. Res.,Grade 10,382,20150724
2015,3,Baltimore County,172,Woodlawn High Center for Pre-Eng. Res.,Grade 11,315,20150724
2015,3,Baltimore County,172,Woodlawn High Center for Pre-Eng. Res.,Grade 12,324,20150724
2015,3,Baltimore County,172,Woodlawn High Center for Pre-Eng. Res.,Total Enrollment,1385,20150724
2015,3,Baltimore County,174,Catonsville High,Grade 9,472,20150724
2015,3,Baltimore County,174,Catonsville High,Grade 10,437,20150724
2015,3,Baltimore County,174,Catonsville High,Grade 11,430,20150724
2015,3,Baltimore County,174,Catonsville High,Grade 12,419,20150724
2015,3,Baltimore County,174,Catonsville High,Total Enrollment,1758,20150724
2015,3,Baltimore County,175,Western School of Technology & Env. Science,Grade 9,225,20150724
2015,3,Baltimore County,175,Western School of Technology & Env. Science,Grade 10,237,20150724
2015,3,Baltimore County,175,Western School of Technology & Env. Science,Grade 11,237,20150724
2015,3,Baltimore County,175,Western School of Technology & Env. Science,Grade 12,227,20150724
2015,3,Baltimore County,175,Western School of Technology & Env. Science,Total Enrollment,926,20150724
2015,3,Baltimore County,202,Randallstown Elementary,Kindergarten,66,20150724
2015,3,Baltimore County,202,Randallstown Elementary,Grade 1,60,20150724
2015,3,Baltimore County,202,Randallstown Elementary,Grade 2,58,20150724
2015,3,Baltimore County,202,Randallstown Elementary,Grade 3,61,20150724
2015,3,Baltimore County,202,Randallstown Elementary,Grade 4,67,20150724
2015,3,Baltimore County,202,Randallstown Elementary,Grade 5,60,20150724
2015,3,Baltimore County,202,Randallstown Elementary,Total Enrollment,372,20150724
2015,3,Baltimore County,204,Featherbed Lane Elementary,Prekindergarten,68,20150724
2015,3,Baltimore County,204,Featherbed Lane Elementary,Kindergarten,103,20150724
2015,3,Baltimore County,204,Featherbed Lane Elementary,Grade 1,86,20150724
2015,3,Baltimore County,204,Featherbed Lane Elementary,Grade 2,93,20150724
2015,3,Baltimore County,204,Featherbed Lane Elementary,Grade 3,99,20150724
2015,3,Baltimore County,204,Featherbed Lane Elementary,Grade 4,73,20150724
2015,3,Baltimore County,204,Featherbed Lane Elementary,Grade 5,96,20150724
2015,3,Baltimore County,204,Featherbed Lane Elementary,Total Enrollment,618,20150724
2015,3,Baltimore County,205,Woodmoor Elementary,Prekindergarten,69,20150724
2015,3,Baltimore County,205,Woodmoor Elementary,Kindergarten,97,20150724
2015,3,Baltimore County,205,Woodmoor Elementary,Grade 1,92,20150724
2015,3,Baltimore County,205,Woodmoor Elementary,Grade 2,84,20150724
2015,3,Baltimore County,205,Woodmoor Elementary,Grade 3,80,20150724
2015,3,Baltimore County,205,Woodmoor Elementary,Grade 4,80,20150724
2015,3,Baltimore County,205,Woodmoor Elementary,Grade 5,71,20150724
2015,3,Baltimore County,205,Woodmoor Elementary,Total Enrollment,573,20150724
2015,3,Baltimore County,206,Scotts Branch Elementary,Kindergarten,114,20150724
2015,3,Baltimore County,206,Scotts Branch Elementary,Grade 1,89,20150724
2015,3,Baltimore County,206,Scotts Branch Elementary,Grade 2,107,20150724
2015,3,Baltimore County,206,Scotts Branch Elementary,Grade 3,97,20150724
2015,3,Baltimore County,206,Scotts Branch Elementary,Grade 4,97,20150724
2015,3,Baltimore County,206,Scotts Branch Elementary,Grade 5,106,20150724
2015,3,Baltimore County,206,Scotts Branch Elementary,Total Enrollment,610,20150724
2015,3,Baltimore County,207,Church Lane Elementary Technology,Prekindergarten,20,20150724
2015,3,Baltimore County,207,Church Lane Elementary Technology,Kindergarten,72,20150724
2015,3,Baltimore County,207,Church Lane Elementary Technology,Grade 1,65,20150724
2015,3,Baltimore County,207,Church Lane Elementary Technology,Grade 2,87,20150724
2015,3,Baltimore County,207,Church Lane Elementary Technology,Grade 3,82,20150724
2015,3,Baltimore County,207,Church Lane Elementary Technology,Grade 4,84,20150724
2015,3,Baltimore County,207,Church Lane Elementary Technology,Grade 5,88,20150724
2015,3,Baltimore County,207,Church Lane Elementary Technology,Total Enrollment,498,20150724
2015,3,Baltimore County,209,Hebbville Elementary,Prekindergarten,52,20150724
2015,3,Baltimore County,209,Hebbville Elementary,Kindergarten,69,20150724
2015,3,Baltimore County,209,Hebbville Elementary,Grade 1,61,20150724
2015,3,Baltimore County,209,Hebbville Elementary,Grade 2,59,20150724
2015,3,Baltimore County,209,Hebbville Elementary,Grade 3,65,20150724
2015,3,Baltimore County,209,Hebbville Elementary,Grade 4,58,20150724
2015,3,Baltimore County,209,Hebbville Elementary,Grade 5,61,20150724
2015,3,Baltimore County,209,Hebbville Elementary,Total Enrollment,425,20150724
2015,3,Baltimore County,210,Powhatan Elementary,Prekindergarten,35,20150724
2015,3,Baltimore County,210,Powhatan Elementary,Kindergarten,52,20150724
2015,3,Baltimore County,210,Powhatan Elementary,Grade 1,51,20150724
2015,3,Baltimore County,210,Powhatan Elementary,Grade 2,42,20150724
2015,3,Baltimore County,210,Powhatan Elementary,Grade 3,49,20150724
2015,3,Baltimore County,210,Powhatan Elementary,Grade 4,45,20150724
2015,3,Baltimore County,210,Powhatan Elementary,Grade 5,47,20150724
2015,3,Baltimore County,210,Powhatan Elementary,Total Enrollment,321,20150724
2015,3,Baltimore County,211,Winfield Elementary,Prekindergarten,40,20150724
2015,3,Baltimore County,211,Winfield Elementary,Kindergarten,64,20150724
2015,3,Baltimore County,211,Winfield Elementary,Grade 1,72,20150724
2015,3,Baltimore County,211,Winfield Elementary,Grade 2,87,20150724
2015,3,Baltimore County,211,Winfield Elementary,Grade 3,72,20150724
2015,3,Baltimore County,211,Winfield Elementary,Grade 4,85,20150724
2015,3,Baltimore County,211,Winfield Elementary,Grade 5,63,20150724
2015,3,Baltimore County,211,Winfield Elementary,Total Enrollment,483,20150724
2015,3,Baltimore County,213,Winand Elementary,Prekindergarten,102,20150724
2015,3,Baltimore County,213,Winand Elementary,Kindergarten,107,20150724
2015,3,Baltimore County,213,Winand Elementary,Grade 1,86,20150724
2015,3,Baltimore County,213,Winand Elementary,Grade 2,92,20150724
2015,3,Baltimore County,213,Winand Elementary,Grade 3,73,20150724
2015,3,Baltimore County,213,Winand Elementary,Grade 4,78,20150724
2015,3,Baltimore County,213,Winand Elementary,Grade 5,68,20150724
2015,3,Baltimore County,213,Winand Elementary,Total Enrollment,606,20150724
2015,3,Baltimore County,214,Hernwood Elementary,Prekindergarten,53,20150724
2015,3,Baltimore County,214,Hernwood Elementary,Kindergarten,68,20150724
2015,3,Baltimore County,214,Hernwood Elementary,Grade 1,82,20150724
2015,3,Baltimore County,214,Hernwood Elementary,Grade 2,67,20150724
2015,3,Baltimore County,214,Hernwood Elementary,Grade 3,63,20150724
2015,3,Baltimore County,214,Hernwood Elementary,Grade 4,72,20150724
2015,3,Baltimore County,214,Hernwood Elementary,Grade 5,54,20150724
2015,3,Baltimore County,214,Hernwood Elementary,Total Enrollment,459,20150724
2015,3,Baltimore County,216,Deer Park Elementary,Prekindergarten,41,20150724
2015,3,Baltimore County,216,Deer Park Elementary,Kindergarten,105,20150724
2015,3,Baltimore County,216,Deer Park Elementary,Grade 1,79,20150724
2015,3,Baltimore County,216,Deer Park Elementary,Grade 2,65,20150724
2015,3,Baltimore County,216,Deer Park Elementary,Grade 3,81,20150724
2015,3,Baltimore County,216,Deer Park Elementary,Grade 4,54,20150724
2015,3,Baltimore County,216,Deer Park Elementary,Grade 5,67,20150724
2015,3,Baltimore County,216,Deer Park Elementary,Total Enrollment,492,20150724
2015,3,Baltimore County,217,New Town Elementary,Kindergarten,116,20150724
2015,3,Baltimore County,217,New Town Elementary,Grade 1,166,20150724
2015,3,Baltimore County,217,New Town Elementary,Grade 2,171,20150724
2015,3,Baltimore County,217,New Town Elementary,Grade 3,148,20150724
2015,3,Baltimore County,217,New Town Elementary,Grade 4,169,20150724
2015,3,Baltimore County,217,New Town Elementary,Grade 5,169,20150724
2015,3,Baltimore County,217,New Town Elementary,Total Enrollment,939,20150724
2015,3,Baltimore County,218,Scholars K-8,Kindergarten,25,20150724
2015,3,Baltimore County,218,Scholars K-8,Grade 1,54,20150724
2015,3,Baltimore County,218,Scholars K-8,Grade 2,62,20150724
2015,3,Baltimore County,218,Scholars K-8,Grade 3,46,20150724
2015,3,Baltimore County,218,Scholars K-8,Grade 4,65,20150724
2015,3,Baltimore County,218,Scholars K-8,Grade 5,68,20150724
2015,3,Baltimore County,218,Scholars K-8,Grade 6,24,20150724
2015,3,Baltimore County,218,Scholars K-8,Grade 7,40,20150724
2015,3,Baltimore County,218,Scholars K-8,Grade 8,30,20150724
2015,3,Baltimore County,218,Scholars K-8,Total Enrollment,414,20150724
2015,3,Baltimore County,252,Old Court Middle,Grade 6,218,20150724
2015,3,Baltimore County,252,Old Court Middle,Grade 7,227,20150724
2015,3,Baltimore County,252,Old Court Middle,Grade 8,222,20150724
2015,3,Baltimore County,252,Old Court Middle,Total Enrollment,667,20150724
2015,3,Baltimore County,253,Woodlawn Middle,Grade 6,191,20150724
2015,3,Baltimore County,253,Woodlawn Middle,Grade 7,210,20150724
2015,3,Baltimore County,253,Woodlawn Middle,Grade 8,215,20150724
2015,3,Baltimore County,253,Woodlawn Middle,Total Enrollment,616,20150724
2015,3,Baltimore County,254,Deer Park Middle Magnet School,Grade 6,443,20150724
2015,3,Baltimore County,254,Deer Park Middle Magnet School,Grade 7,437,20150724
2015,3,Baltimore County,254,Deer Park Middle Magnet School,Grade 8,386,20150724
2015,3,Baltimore County,254,Deer Park Middle Magnet School,Total Enrollment,1266,20150724
2015,3,Baltimore County,256,Windsor Mill Middle,Grade 6,161,20150724
2015,3,Baltimore County,256,Windsor Mill Middle,Grade 7,173,20150724
2015,3,Baltimore County,256,Windsor Mill Middle,Grade 8,134,20150724
2015,3,Baltimore County,256,Windsor Mill Middle,Total Enrollment,468,20150724
2015,3,Baltimore County,271,Milford Mill Academy,Grade 9,421,20150724
2015,3,Baltimore County,271,Milford Mill Academy,Grade 10,370,20150724
2015,3,Baltimore County,271,Milford Mill Academy,Grade 11,371,20150724
2015,3,Baltimore County,271,Milford Mill Academy,Grade 12,357,20150724
2015,3,Baltimore County,271,Milford Mill Academy,Total Enrollment,1519,20150724
2015,3,Baltimore County,272,Randallstown High,Grade 9,250,20150724
2015,3,Baltimore County,272,Randallstown High,Grade 10,262,20150724
2015,3,Baltimore County,272,Randallstown High,Grade 11,232,20150724
2015,3,Baltimore County,272,Randallstown High,Grade 12,277,20150724
2015,3,Baltimore County,272,Randallstown High,Total Enrollment,1021,20150724
2015,3,Baltimore County,303,Bedford Elementary,Grade 1,44,20150724
2015,3,Baltimore County,303,Bedford Elementary,Grade 2,59,20150724
2015,3,Baltimore County,303,Bedford Elementary,Grade 3,67,20150724
2015,3,Baltimore County,303,Bedford Elementary,Grade 4,68,20150724
2015,3,Baltimore County,303,Bedford Elementary,Grade 5,58,20150724
2015,3,Baltimore County,303,Bedford Elementary,Total Enrollment,296,20150724
2015,3,Baltimore County,304,Wellwood International Elementary,Kindergarten,79,20150724
2015,3,Baltimore County,304,Wellwood International Elementary,Grade 1,87,20150724
2015,3,Baltimore County,304,Wellwood International Elementary,Grade 2,96,20150724
2015,3,Baltimore County,304,Wellwood International Elementary,Grade 3,74,20150724
2015,3,Baltimore County,304,Wellwood International Elementary,Grade 4,72,20150724
2015,3,Baltimore County,304,Wellwood International Elementary,Grade 5,67,20150724
2015,3,Baltimore County,304,Wellwood International Elementary,Total Enrollment,475,20150724
2015,3,Baltimore County,307,Milbrook Elementary,Grade 1,96,20150724
2015,3,Baltimore County,307,Milbrook Elementary,Grade 2,84,20150724
2015,3,Baltimore County,307,Milbrook Elementary,Grade 3,87,20150724
2015,3,Baltimore County,307,Milbrook Elementary,Grade 4,71,20150724
2015,3,Baltimore County,307,Milbrook Elementary,Grade 5,74,20150724
2015,3,Baltimore County,307,Milbrook Elementary,Total Enrollment,412,20150724
2015,3,Baltimore County,308,Fort Garrison Elementary,Kindergarten,54,20150724
2015,3,Baltimore County,308,Fort Garrison Elementary,Grade 1,57,20150724
2015,3,Baltimore County,308,Fort Garrison Elementary,Grade 2,46,20150724
2015,3,Baltimore County,308,Fort Garrison Elementary,Grade 3,77,20150724
2015,3,Baltimore County,308,Fort Garrison Elementary,Grade 4,71,20150724
2015,3,Baltimore County,308,Fort Garrison Elementary,Grade 5,64,20150724
2015,3,Baltimore County,308,Fort Garrison Elementary,Total Enrollment,369,20150724
2015,3,Baltimore County,310,Summit Park Elementary,Prekindergarten,*,20150724
2015,3,Baltimore County,310,Summit Park Elementary,Kindergarten,99,20150724
2015,3,Baltimore County,310,Summit Park Elementary,Grade 1,87,20150724
2015,3,Baltimore County,310,Summit Park Elementary,Grade 2,71,20150724
2015,3,Baltimore County,310,Summit Park Elementary,Grade 3,89,20150724
2015,3,Baltimore County,310,Summit Park Elementary,Grade 4,78,20150724
2015,3,Baltimore County,310,Summit Park Elementary,Grade 5,61,20150724
2015,3,Baltimore County,310,Summit Park Elementary,Total Enrollment,494,20150724
2015,3,Baltimore County,311,Woodholme Elementary,Kindergarten,105,20150724
2015,3,Baltimore County,311,Woodholme Elementary,Grade 1,163,20150724
2015,3,Baltimore County,311,Woodholme Elementary,Grade 2,168,20150724
2015,3,Baltimore County,311,Woodholme Elementary,Grade 3,171,20150724
2015,3,Baltimore County,311,Woodholme Elementary,Grade 4,166,20150724
2015,3,Baltimore County,311,Woodholme Elementary,Grade 5,159,20150724
2015,3,Baltimore County,311,Woodholme Elementary,Total Enrollment,932,20150724
2015,3,Baltimore County,352,Pikesville Middle,Grade 6,333,20150724
2015,3,Baltimore County,352,Pikesville Middle,Grade 7,298,20150724
2015,3,Baltimore County,352,Pikesville Middle,Grade 8,297,20150724
2015,3,Baltimore County,352,Pikesville Middle,Total Enrollment,928,20150724
2015,3,Baltimore County,353,Sudbrook Magnet Middle,Grade 6,339,20150724
2015,3,Baltimore County,353,Sudbrook Magnet Middle,Grade 7,319,20150724
2015,3,Baltimore County,353,Sudbrook Magnet Middle,Grade 8,347,20150724
2015,3,Baltimore County,353,Sudbrook Magnet Middle,Total Enrollment,1005,20150724
2015,3,Baltimore County,371,Pikesville High,Grade 9,226,20150724
2015,3,Baltimore County,371,Pikesville High,Grade 10,198,20150724
2015,3,Baltimore County,371,Pikesville High,Grade 11,196,20150724
2015,3,Baltimore County,371,Pikesville High,Grade 12,220,20150724
2015,3,Baltimore County,371,Pikesville High,Total Enrollment,840,20150724
2015,3,Baltimore County,402,Owings Mills Elementary,Prekindergarten,80,20150724
2015,3,Baltimore County,402,Owings Mills Elementary,Kindergarten,156,20150724
2015,3,Baltimore County,402,Owings Mills Elementary,Grade 1,158,20150724
2015,3,Baltimore County,402,Owings Mills Elementary,Grade 2,139,20150724
2015,3,Baltimore County,402,Owings Mills Elementary,Grade 3,122,20150724
2015,3,Baltimore County,402,Owings Mills Elementary,Grade 4,127,20150724
2015,3,Baltimore County,402,Owings Mills Elementary,Grade 5,133,20150724
2015,3,Baltimore County,402,Owings Mills Elementary,Total Enrollment,915,20150724
2015,3,Baltimore County,403,Franklin Elementary,Prekindergarten,29,20150724
2015,3,Baltimore County,403,Franklin Elementary,Kindergarten,66,20150724
2015,3,Baltimore County,403,Franklin Elementary,Grade 1,82,20150724
2015,3,Baltimore County,403,Franklin Elementary,Grade 2,65,20150724
2015,3,Baltimore County,403,Franklin Elementary,Grade 3,72,20150724
2015,3,Baltimore County,403,Franklin Elementary,Grade 4,101,20150724
2015,3,Baltimore County,403,Franklin Elementary,Grade 5,65,20150724
2015,3,Baltimore County,403,Franklin Elementary,Total Enrollment,480,20150724
2015,3,Baltimore County,404,Chatsworth School,Prekindergarten,19,20150724
2015,3,Baltimore County,404,Chatsworth School,Kindergarten,54,20150724
2015,3,Baltimore County,404,Chatsworth School,Grade 1,57,20150724
2015,3,Baltimore County,404,Chatsworth School,Grade 2,60,20150724
2015,3,Baltimore County,404,Chatsworth School,Grade 3,67,20150724
2015,3,Baltimore County,404,Chatsworth School,Grade 4,63,20150724
2015,3,Baltimore County,404,Chatsworth School,Grade 5,61,20150724
2015,3,Baltimore County,404,Chatsworth School,Total Enrollment,381,20150724
2015,3,Baltimore County,405,Timber Grove Elementary,Prekindergarten,40,20150724
2015,3,Baltimore County,405,Timber Grove Elementary,Kindergarten,92,20150724
2015,3,Baltimore County,405,Timber Grove Elementary,Grade 1,99,20150724
2015,3,Baltimore County,405,Timber Grove Elementary,Grade 2,94,20150724
2015,3,Baltimore County,405,Timber Grove Elementary,Grade 3,94,20150724
2015,3,Baltimore County,405,Timber Grove Elementary,Grade 4,111,20150724
2015,3,Baltimore County,405,Timber Grove Elementary,Grade 5,95,20150724
2015,3,Baltimore County,405,Timber Grove Elementary,Total Enrollment,625,20150724
2015,3,Baltimore County,406,Reisterstown Elementary,Prekindergarten,36,20150724
2015,3,Baltimore County,406,Reisterstown Elementary,Kindergarten,96,20150724
