Academic Year,LEA Number,LEA Name,School Number,School Name,Grade,Enrolled Count,Create Date
2013,03,Baltimore County,1527,Sandalwood Elementary,Grade 5,67,20130702
2013,03,Baltimore County,1527,Sandalwood Elementary,Total Enrollment,531,20130702
2013,03,Baltimore County,1531,Seneca Elementary,Prekindergarten,39,20130702
2013,03,Baltimore County,1531,Seneca Elementary,Kindergarten,83,20130702
2013,03,Baltimore County,1531,Seneca Elementary,Grade 1,68,20130702
2013,03,Baltimore County,1531,Seneca Elementary,Grade 2,69,20130702
2013,03,Baltimore County,1531,Seneca Elementary,Grade 3,72,20130702
2013,03,Baltimore County,1531,Seneca Elementary,Grade 4,58,20130702
2013,03,Baltimore County,1531,Seneca Elementary,Grade 5,49,20130702
2013,03,Baltimore County,1531,Seneca Elementary,Total Enrollment,438,20130702
2013,03,Baltimore County,1533,Vincent Farm Elementary,Prekindergarten,36,20130702
2013,03,Baltimore County,1533,Vincent Farm Elementary,Kindergarten,124,20130702
2013,03,Baltimore County,1533,Vincent Farm Elementary,Grade 1,123,20130702
2013,03,Baltimore County,1533,Vincent Farm Elementary,Grade 2,117,20130702
2013,03,Baltimore County,1533,Vincent Farm Elementary,Grade 3,86,20130702
2013,03,Baltimore County,1533,Vincent Farm Elementary,Grade 4,92,20130702
2013,03,Baltimore County,1533,Vincent Farm Elementary,Grade 5,97,20130702
2013,03,Baltimore County,1533,Vincent Farm Elementary,Total Enrollment,675,20130702
2013,03,Baltimore County,1534,Oliver Beach Elementary,Prekindergarten,16,20130702
2013,03,Baltimore County,1534,Oliver Beach Elementary,Kindergarten,35,20130702
2013,03,Baltimore County,1534,Oliver Beach Elementary,Grade 1,38,20130702
2013,03,Baltimore County,1534,Oliver Beach Elementary,Grade 2,43,20130702
2013,03,Baltimore County,1534,Oliver Beach Elementary,Grade 3,43,20130702
2013,03,Baltimore County,1534,Oliver Beach Elementary,Grade 4,42,20130702
2013,03,Baltimore County,1534,Oliver Beach Elementary,Grade 5,40,20130702
2013,03,Baltimore County,1534,Oliver Beach Elementary,Total Enrollment,257,20130702
2013,03,Baltimore County,1554,Stemmers Run Middle,Grade 6,242,20130702
2013,03,Baltimore County,1554,Stemmers Run Middle,Grade 7,233,20130702
2013,03,Baltimore County,1554,Stemmers Run Middle,Grade 8,219,20130702
2013,03,Baltimore County,1554,Stemmers Run Middle,Total Enrollment,694,20130702
2013,03,Baltimore County,1556,Middle River Middle,Grade 6,299,20130702
2013,03,Baltimore County,1556,Middle River Middle,Grade 7,275,20130702
2013,03,Baltimore County,1556,Middle River Middle,Grade 8,269,20130702
2013,03,Baltimore County,1556,Middle River Middle,Total Enrollment,843,20130702
2013,03,Baltimore County,1557,Deep Creek Middle,Grade 6,260,20130702
2013,03,Baltimore County,1557,Deep Creek Middle,Grade 7,247,20130702
2013,03,Baltimore County,1557,Deep Creek Middle,Grade 8,272,20130702
2013,03,Baltimore County,1557,Deep Creek Middle,Total Enrollment,779,20130702
2013,03,Baltimore County,1559,Sparrows Point Middle,Grade 6,166,20130702
2013,03,Baltimore County,1559,Sparrows Point Middle,Grade 7,172,20130702
2013,03,Baltimore County,1559,Sparrows Point Middle,Grade 8,174,20130702
2013,03,Baltimore County,1559,Sparrows Point Middle,Total Enrollment,512,20130702
2013,03,Baltimore County,1572,Kenwood High IB and Sports Science,Grade 9,444,20130702
2013,03,Baltimore County,1572,Kenwood High IB and Sports Science,Grade 10,485,20130702
2013,03,Baltimore County,1572,Kenwood High IB and Sports Science,Grade 11,379,20130702
2013,03,Baltimore County,1572,Kenwood High IB and Sports Science,Grade 12,419,20130702
2013,03,Baltimore County,1572,Kenwood High IB and Sports Science,Total Enrollment,1727,20130702
2013,03,Baltimore County,1573,Sparrows Point High,Grade 9,216,20130702
2013,03,Baltimore County,1573,Sparrows Point High,Grade 10,197,20130702
2013,03,Baltimore County,1573,Sparrows Point High,Grade 11,167,20130702
2013,03,Baltimore County,1573,Sparrows Point High,Grade 12,183,20130702
2013,03,Baltimore County,1573,Sparrows Point High,Total Enrollment,763,20130702
2013,03,Baltimore County,1574,Chesapeake High,Grade 9,325,20130702
2013,03,Baltimore County,1574,Chesapeake High,Grade 10,270,20130702
2013,03,Baltimore County,1574,Chesapeake High,Grade 11,253,20130702
2013,03,Baltimore County,1574,Chesapeake High,Grade 12,233,20130702
2013,03,Baltimore County,1574,Chesapeake High,Total Enrollment,1081,20130702
2013,03,Baltimore County,1575,Eastern Technical High School,Grade 9,296,20130702
2013,03,Baltimore County,1575,Eastern Technical High School,Grade 10,266,20130702
2013,03,Baltimore County,1575,Eastern Technical High School,Grade 11,300,20130702
2013,03,Baltimore County,1575,Eastern Technical High School,Grade 12,336,20130702
2013,03,Baltimore County,1575,Eastern Technical High School,Total Enrollment,1198,20130702
2013,03,Baltimore County,A,All Baltimore County Schools,Prekindergarten,3658,20130702
2013,03,Baltimore County,A,All Baltimore County Schools,Kindergarten,8580,20130702
2013,03,Baltimore County,A,All Baltimore County Schools,Elementary,40884,20130702
2013,03,Baltimore County,A,All Baltimore County Schools,Middle School,22771,20130702
2013,03,Baltimore County,A,All Baltimore County Schools,High School,31034,20130702
2013,03,Baltimore County,A,All Baltimore County Schools,Total Enrollment,106927,20130702
2013,04,Calvert,0101,Appeal Elementary,Grade 1,*,20130702
2013,04,Calvert,0101,Appeal Elementary,Grade 3,104,20130702
2013,04,Calvert,0101,Appeal Elementary,Grade 4,135,20130702
2013,04,Calvert,0101,Appeal Elementary,Grade 5,145,20130702
2013,04,Calvert,0101,Appeal Elementary,Total Enrollment,386,20130702
2013,04,Calvert,0110,Mutual Elementary,Prekindergarten,30,20130702
2013,04,Calvert,0110,Mutual Elementary,Kindergarten,61,20130702
2013,04,Calvert,0110,Mutual Elementary,Grade 1,63,20130702
2013,04,Calvert,0110,Mutual Elementary,Grade 2,79,20130702
2013,04,Calvert,0110,Mutual Elementary,Grade 3,77,20130702
2013,04,Calvert,0110,Mutual Elementary,Grade 4,81,20130702
2013,04,Calvert,0110,Mutual Elementary,Grade 5,90,20130702
2013,04,Calvert,0110,Mutual Elementary,Total Enrollment,481,20130702
2013,04,Calvert,0111,Southern Middle,Grade 6,157,20130702
2013,04,Calvert,0111,Southern Middle,Grade 7,189,20130702
2013,04,Calvert,0111,Southern Middle,Grade 8,175,20130702
2013,04,Calvert,0111,Southern Middle,Total Enrollment,521,20130702
2013,04,Calvert,0112,Patuxent Elementary,Prekindergarten,92,20130702
2013,04,Calvert,0112,Patuxent Elementary,Kindergarten,135,20130702
2013,04,Calvert,0112,Patuxent Elementary,Grade 1,137,20130702
2013,04,Calvert,0112,Patuxent Elementary,Grade 2,123,20130702
2013,04,Calvert,0112,Patuxent Elementary,Total Enrollment,487,20130702
2013,04,Calvert,0113,Patuxent High,Grade 9,311,20130702
2013,04,Calvert,0113,Patuxent High,Grade 10,287,20130702
2013,04,Calvert,0113,Patuxent High,Grade 11,269,20130702
2013,04,Calvert,0113,Patuxent High,Grade 12,278,20130702
2013,04,Calvert,0113,Patuxent High,Total Enrollment,1145,20130702
2013,04,Calvert,0114,St Leonard Elementary,Prekindergarten,22,20130702
2013,04,Calvert,0114,St Leonard Elementary,Kindergarten,87,20130702
2013,04,Calvert,0114,St Leonard Elementary,Grade 1,74,20130702
2013,04,Calvert,0114,St Leonard Elementary,Grade 2,93,20130702
2013,04,Calvert,0114,St Leonard Elementary,Grade 3,82,20130702
2013,04,Calvert,0114,St Leonard Elementary,Grade 4,100,20130702
2013,04,Calvert,0114,St Leonard Elementary,Grade 5,92,20130702
2013,04,Calvert,0114,St Leonard Elementary,Total Enrollment,550,20130702
2013,04,Calvert,0115,Dowell Elementary,Prekindergarten,33,20130702
2013,04,Calvert,0115,Dowell Elementary,Kindergarten,86,20130702
2013,04,Calvert,0115,Dowell Elementary,Grade 1,107,20130702
2013,04,Calvert,0115,Dowell Elementary,Grade 2,116,20130702
2013,04,Calvert,0115,Dowell Elementary,Grade 3,103,20130702
2013,04,Calvert,0115,Dowell Elementary,Grade 4,103,20130702
2013,04,Calvert,0115,Dowell Elementary,Grade 5,114,20130702
2013,04,Calvert,0115,Dowell Elementary,Total Enrollment,662,20130702
2013,04,Calvert,0116,Mill Creek Middle,Grade 6,182,20130702
2013,04,Calvert,0116,Mill Creek Middle,Grade 7,156,20130702
2013,04,Calvert,0116,Mill Creek Middle,Grade 8,202,20130702
2013,04,Calvert,0116,Mill Creek Middle,Total Enrollment,540,20130702
2013,04,Calvert,0201,Calvert Middle,Grade 6,201,20130702
2013,04,Calvert,0201,Calvert Middle,Grade 7,199,20130702
2013,04,Calvert,0201,Calvert Middle,Grade 8,172,20130702
2013,04,Calvert,0201,Calvert Middle,Total Enrollment,572,20130702
2013,04,Calvert,0206,Calvert Country School,Prekindergarten,*,20130702
2013,04,Calvert,0206,Calvert Country School,Kindergarten,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 1,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 2,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 3,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 4,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 5,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 6,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 7,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 8,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 9,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 10,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 11,*,20130702
2013,04,Calvert,0206,Calvert Country School,Grade 12,10,20130702
2013,04,Calvert,0206,Calvert Country School,Total Enrollment,57,20130702
2013,04,Calvert,0207,Calvert Elementary,Prekindergarten,30,20130702
2013,04,Calvert,0207,Calvert Elementary,Kindergarten,58,20130702
2013,04,Calvert,0207,Calvert Elementary,Grade 1,83,20130702
2013,04,Calvert,0207,Calvert Elementary,Grade 2,85,20130702
2013,04,Calvert,0207,Calvert Elementary,Grade 3,71,20130702
2013,04,Calvert,0207,Calvert Elementary,Grade 4,85,20130702
2013,04,Calvert,0207,Calvert Elementary,Grade 5,77,20130702
2013,04,Calvert,0207,Calvert Elementary,Total Enrollment,489,20130702
2013,04,Calvert,0208,Barstow Elementary,Prekindergarten,51,20130702
2013,04,Calvert,0208,Barstow Elementary,Kindergarten,88,20130702
2013,04,Calvert,0208,Barstow Elementary,Grade 1,72,20130702
2013,04,Calvert,0208,Barstow Elementary,Grade 2,93,20130702
2013,04,Calvert,0208,Barstow Elementary,Grade 3,68,20130702
2013,04,Calvert,0208,Barstow Elementary,Grade 4,91,20130702
2013,04,Calvert,0208,Barstow Elementary,Grade 5,85,20130702
2013,04,Calvert,0208,Barstow Elementary,Total Enrollment,548,20130702
2013,04,Calvert,0209,Huntingtown Elementary,Kindergarten,72,20130702
2013,04,Calvert,0209,Huntingtown Elementary,Grade 1,71,20130702
2013,04,Calvert,0209,Huntingtown Elementary,Grade 2,74,20130702
2013,04,Calvert,0209,Huntingtown Elementary,Grade 3,89,20130702
2013,04,Calvert,0209,Huntingtown Elementary,Grade 4,95,20130702
2013,04,Calvert,0209,Huntingtown Elementary,Grade 5,94,20130702
2013,04,Calvert,0209,Huntingtown Elementary,Total Enrollment,495,20130702
2013,04,Calvert,0213,Calvert High,Grade 9,297,20130702
2013,04,Calvert,0213,Calvert High,Grade 10,295,20130702
2013,04,Calvert,0213,Calvert High,Grade 11,288,20130702
2013,04,Calvert,0213,Calvert High,Grade 12,284,20130702
2013,04,Calvert,0213,Calvert High,Total Enrollment,1164,20130702
2013,04,Calvert,0215,Plum Point Elementary,Prekindergarten,10,20130702
2013,04,Calvert,0215,Plum Point Elementary,Kindergarten,61,20130702
2013,04,Calvert,0215,Plum Point Elementary,Grade 1,62,20130702
2013,04,Calvert,0215,Plum Point Elementary,Grade 2,63,20130702
2013,04,Calvert,0215,Plum Point Elementary,Grade 3,80,20130702
2013,04,Calvert,0215,Plum Point Elementary,Grade 4,95,20130702
2013,04,Calvert,0215,Plum Point Elementary,Grade 5,95,20130702
2013,04,Calvert,0215,Plum Point Elementary,Total Enrollment,466,20130702
2013,04,Calvert,0216,Plum Point Middle,Grade 6,215,20130702
2013,04,Calvert,0216,Plum Point Middle,Grade 7,229,20130702
2013,04,Calvert,0216,Plum Point Middle,Grade 8,229,20130702
2013,04,Calvert,0216,Plum Point Middle,Total Enrollment,673,20130702
2013,04,Calvert,0217,Huntingtown High School,Grade 9,384,20130702
2013,04,Calvert,0217,Huntingtown High School,Grade 10,374,20130702
2013,04,Calvert,0217,Huntingtown High School,Grade 11,413,20130702
2013,04,Calvert,0217,Huntingtown High School,Grade 12,414,20130702
2013,04,Calvert,0217,Huntingtown High School,Total Enrollment,1585,20130702
2013,04,Calvert,0302,Beach Elementary,Prekindergarten,32,20130702
2013,04,Calvert,0302,Beach Elementary,Kindergarten,118,20130702
2013,04,Calvert,0302,Beach Elementary,Grade 1,105,20130702
2013,04,Calvert,0302,Beach Elementary,Grade 2,94,20130702
2013,04,Calvert,0302,Beach Elementary,Grade 3,110,20130702
2013,04,Calvert,0302,Beach Elementary,Grade 4,93,20130702
2013,04,Calvert,0302,Beach Elementary,Grade 5,126,20130702
2013,04,Calvert,0302,Beach Elementary,Total Enrollment,678,20130702
2013,04,Calvert,0312,Mount Harmony Elementary,Kindergarten,84,20130702
2013,04,Calvert,0312,Mount Harmony Elementary,Grade 1,75,20130702
2013,04,Calvert,0312,Mount Harmony Elementary,Grade 2,87,20130702
2013,04,Calvert,0312,Mount Harmony Elementary,Grade 3,101,20130702
2013,04,Calvert,0312,Mount Harmony Elementary,Grade 4,109,20130702
2013,04,Calvert,0312,Mount Harmony Elementary,Grade 5,92,20130702
2013,04,Calvert,0312,Mount Harmony Elementary,Total Enrollment,548,20130702
2013,04,Calvert,0314,Northern High,Grade 9,369,20130702
2013,04,Calvert,0314,Northern High,Grade 10,385,20130702
2013,04,Calvert,0314,Northern High,Grade 11,331,20130702
2013,04,Calvert,0314,Northern High,Grade 12,410,20130702
2013,04,Calvert,0314,Northern High,Total Enrollment,1495,20130702
2013,04,Calvert,0315,Northern Middle,Grade 6,233,20130702
2013,04,Calvert,0315,Northern Middle,Grade 7,251,20130702
2013,04,Calvert,0315,Northern Middle,Grade 8,255,20130702
2013,04,Calvert,0315,Northern Middle,Total Enrollment,739,20130702
2013,04,Calvert,0316,Sunderland Elementary,Prekindergarten,55,20130702
2013,04,Calvert,0316,Sunderland Elementary,Kindergarten,103,20130702
2013,04,Calvert,0316,Sunderland Elementary,Grade 1,101,20130702
2013,04,Calvert,0316,Sunderland Elementary,Grade 2,105,20130702
2013,04,Calvert,0316,Sunderland Elementary,Grade 3,102,20130702
2013,04,Calvert,0316,Sunderland Elementary,Grade 4,103,20130702
2013,04,Calvert,0316,Sunderland Elementary,Grade 5,95,20130702
2013,04,Calvert,0316,Sunderland Elementary,Total Enrollment,664,20130702
2013,04,Calvert,0317,Windy Hill Elementary,Prekindergarten,36,20130702
2013,04,Calvert,0317,Windy Hill Elementary,Kindergarten,100,20130702
2013,04,Calvert,0317,Windy Hill Elementary,Grade 1,96,20130702
2013,04,Calvert,0317,Windy Hill Elementary,Grade 2,83,20130702
2013,04,Calvert,0317,Windy Hill Elementary,Grade 3,121,20130702
2013,04,Calvert,0317,Windy Hill Elementary,Grade 4,110,20130702
2013,04,Calvert,0317,Windy Hill Elementary,Grade 5,107,20130702
2013,04,Calvert,0317,Windy Hill Elementary,Total Enrollment,653,20130702
2013,04,Calvert,0318,Windy Hill Middle,Grade 6,245,20130702
2013,04,Calvert,0318,Windy Hill Middle,Grade 7,222,20130702
2013,04,Calvert,0318,Windy Hill Middle,Grade 8,236,20130702
2013,04,Calvert,0318,Windy Hill Middle,Total Enrollment,703,20130702
2013,04,Calvert,0500,Calvert County Alternative School,Grade 8,*,20130702
2013,04,Calvert,0500,Calvert County Alternative School,Grade 9,*,20130702
2013,04,Calvert,0500,Calvert County Alternative School,Grade 10,*,20130702
2013,04,Calvert,0500,Calvert County Alternative School,Grade 11,*,20130702
2013,04,Calvert,0500,Calvert County Alternative School,Grade 12,*,20130702
2013,04,Calvert,0500,Calvert County Alternative School,Total Enrollment,22,20130702
2013,04,Calvert,A,All Calvert Schools,Prekindergarten,400,20130702
2013,04,Calvert,A,All Calvert Schools,Kindergarten,1055,20130702
2013,04,Calvert,A,All Calvert Schools,Elementary,5678,20130702
2013,04,Calvert,A,All Calvert Schools,Middle School,3765,20130702
2013,04,Calvert,A,All Calvert Schools,High School,5425,20130702
2013,04,Calvert,A,All Calvert Schools,Total Enrollment,16323,20130702
2013,05,Caroline,0201,Greensboro Elementary School,Prekindergarten,109,20130702
2013,05,Caroline,0201,Greensboro Elementary School,Kindergarten,127,20130702
2013,05,Caroline,0201,Greensboro Elementary School,Grade 1,127,20130702
2013,05,Caroline,0201,Greensboro Elementary School,Grade 2,109,20130702
2013,05,Caroline,0201,Greensboro Elementary School,Grade 3,106,20130702
2013,05,Caroline,0201,Greensboro Elementary School,Grade 4,105,20130702
2013,05,Caroline,0201,Greensboro Elementary School,Grade 5,88,20130702
2013,05,Caroline,0201,Greensboro Elementary School,Total Enrollment,771,20130702
2013,05,Caroline,0301,Denton Elementary School,Prekindergarten,74,20130702
2013,05,Caroline,0301,Denton Elementary School,Kindergarten,101,20130702
2013,05,Caroline,0301,Denton Elementary School,Grade 1,103,20130702
2013,05,Caroline,0301,Denton Elementary School,Grade 2,94,20130702
2013,05,Caroline,0301,Denton Elementary School,Grade 3,95,20130702
2013,05,Caroline,0301,Denton Elementary School,Grade 4,79,20130702
2013,05,Caroline,0301,Denton Elementary School,Grade 5,98,20130702
2013,05,Caroline,0301,Denton Elementary School,Total Enrollment,644,20130702
2013,05,Caroline,0302,Lockerman Middle School,Grade 6,255,20130702
2013,05,Caroline,0302,Lockerman Middle School,Grade 7,257,20130702
2013,05,Caroline,0302,Lockerman Middle School,Grade 8,261,20130702
2013,05,Caroline,0302,Lockerman Middle School,Total Enrollment,773,20130702
2013,05,Caroline,0401,Preston Elementary School,Prekindergarten,41,20130702
2013,05,Caroline,0401,Preston Elementary School,Kindergarten,64,20130702
2013,05,Caroline,0401,Preston Elementary School,Grade 1,61,20130702
2013,05,Caroline,0401,Preston Elementary School,Grade 2,66,20130702
2013,05,Caroline,0401,Preston Elementary School,Grade 3,58,20130702
2013,05,Caroline,0401,Preston Elementary School,Grade 4,69,20130702
2013,05,Caroline,0401,Preston Elementary School,Grade 5,72,20130702
2013,05,Caroline,0401,Preston Elementary School,Total Enrollment,431,20130702
2013,05,Caroline,0501,Federalsburg Elementary School,Prekindergarten,71,20130702
2013,05,Caroline,0501,Federalsburg Elementary School,Kindergarten,62,20130702
2013,05,Caroline,0501,Federalsburg Elementary School,Grade 1,79,20130702
2013,05,Caroline,0501,Federalsburg Elementary School,Grade 2,77,20130702
2013,05,Caroline,0501,Federalsburg Elementary School,Grade 3,69,20130702
2013,05,Caroline,0501,Federalsburg Elementary School,Grade 4,76,20130702
2013,05,Caroline,0501,Federalsburg Elementary School,Grade 5,57,20130702
2013,05,Caroline,0501,Federalsburg Elementary School,Total Enrollment,491,20130702
2013,05,Caroline,0701,Ridgely Elementary School,Prekindergarten,70,20130702
2013,05,Caroline,0701,Ridgely Elementary School,Kindergarten,86,20130702
2013,05,Caroline,0701,Ridgely Elementary School,Grade 1,86,20130702
2013,05,Caroline,0701,Ridgely Elementary School,Grade 2,66,20130702
2013,05,Caroline,0701,Ridgely Elementary School,Grade 3,66,20130702
2013,05,Caroline,0701,Ridgely Elementary School,Grade 4,70,20130702
2013,05,Caroline,0701,Ridgely Elementary School,Grade 5,100,20130702
2013,05,Caroline,0701,Ridgely Elementary School,Total Enrollment,544,20130702
2013,05,Caroline,0703,North Caroline High School,Grade 9,265,20130702
2013,05,Caroline,0703,North Caroline High School,Grade 10,266,20130702
2013,05,Caroline,0703,North Caroline High School,Grade 11,251,20130702
2013,05,Caroline,0703,North Caroline High School,Grade 12,239,20130702
2013,05,Caroline,0703,North Caroline High School,Total Enrollment,1021,20130702
2013,05,Caroline,0801,Colonel Richardson High School,Grade 9,142,20130702
2013,05,Caroline,0801,Colonel Richardson High School,Grade 10,128,20130702
2013,05,Caroline,0801,Colonel Richardson High School,Grade 11,105,20130702
2013,05,Caroline,0801,Colonel Richardson High School,Grade 12,126,20130702
2013,05,Caroline,0801,Colonel Richardson High School,Total Enrollment,501,20130702
2013,05,Caroline,0802,Colonel Richardson Middle School,Grade 6,150,20130702
2013,05,Caroline,0802,Colonel Richardson Middle School,Grade 7,144,20130702
2013,05,Caroline,0802,Colonel Richardson Middle School,Grade 8,115,20130702
2013,05,Caroline,0802,Colonel Richardson Middle School,Total Enrollment,409,20130702
2013,05,Caroline,A,All Caroline Schools,Prekindergarten,365,20130702
2013,05,Caroline,A,All Caroline Schools,Kindergarten,440,20130702
2013,05,Caroline,A,All Caroline Schools,Elementary,2076,20130702
2013,05,Caroline,A,All Caroline Schools,Middle School,1182,20130702
2013,05,Caroline,A,All Caroline Schools,High School,1522,20130702
2013,05,Caroline,A,All Caroline Schools,Total Enrollment,5585,20130702
2013,06,Carroll,0103,Taneytown Elementary,Prekindergarten,26,20130702
2013,06,Carroll,0103,Taneytown Elementary,Kindergarten,86,20130702
2013,06,Carroll,0103,Taneytown Elementary,Grade 1,67,20130702
2013,06,Carroll,0103,Taneytown Elementary,Grade 2,77,20130702
2013,06,Carroll,0103,Taneytown Elementary,Grade 3,63,20130702
2013,06,Carroll,0103,Taneytown Elementary,Grade 4,68,20130702
2013,06,Carroll,0103,Taneytown Elementary,Grade 5,81,20130702
2013,06,Carroll,0103,Taneytown Elementary,Total Enrollment,468,20130702
2013,06,Carroll,0105,Northwest Middle,Grade 6,165,20130702
2013,06,Carroll,0105,Northwest Middle,Grade 7,169,20130702
2013,06,Carroll,0105,Northwest Middle,Grade 8,169,20130702
2013,06,Carroll,0105,Northwest Middle,Total Enrollment,503,20130702
2013,06,Carroll,0202,Francis Scott Key High,Grade 9,311,20130702
2013,06,Carroll,0202,Francis Scott Key High,Grade 10,230,20130702
2013,06,Carroll,0202,Francis Scott Key High,Grade 11,239,20130702
2013,06,Carroll,0202,Francis Scott Key High,Grade 12,241,20130702
2013,06,Carroll,0202,Francis Scott Key High,Total Enrollment,1021,20130702
2013,06,Carroll,0204,Runnymede Elementary,Prekindergarten,27,20130702
2013,06,Carroll,0204,Runnymede Elementary,Kindergarten,99,20130702
2013,06,Carroll,0204,Runnymede Elementary,Grade 1,88,20130702
2013,06,Carroll,0204,Runnymede Elementary,Grade 2,78,20130702
2013,06,Carroll,0204,Runnymede Elementary,Grade 3,98,20130702
2013,06,Carroll,0204,Runnymede Elementary,Grade 4,66,20130702
2013,06,Carroll,0204,Runnymede Elementary,Grade 5,112,20130702
2013,06,Carroll,0204,Runnymede Elementary,Total Enrollment,568,20130702
2013,06,Carroll,0302,Charles Carroll Elementary,Kindergarten,47,20130702
2013,06,Carroll,0302,Charles Carroll Elementary,Grade 1,45,20130702
2013,06,Carroll,0302,Charles Carroll Elementary,Grade 2,53,20130702
2013,06,Carroll,0302,Charles Carroll Elementary,Grade 3,50,20130702
2013,06,Carroll,0302,Charles Carroll Elementary,Grade 4,47,20130702
2013,06,Carroll,0302,Charles Carroll Elementary,Grade 5,43,20130702
2013,06,Carroll,0302,Charles Carroll Elementary,Total Enrollment,285,20130702
2013,06,Carroll,0404,Sandymount Elementary,Prekindergarten,18,20130702
2013,06,Carroll,0404,Sandymount Elementary,Kindergarten,75,20130702
2013,06,Carroll,0404,Sandymount Elementary,Grade 1,64,20130702
2013,06,Carroll,0404,Sandymount Elementary,Grade 2,68,20130702
2013,06,Carroll,0404,Sandymount Elementary,Grade 3,73,20130702
2013,06,Carroll,0404,Sandymount Elementary,Grade 4,74,20130702
2013,06,Carroll,0404,Sandymount Elementary,Grade 5,90,20130702
2013,06,Carroll,0404,Sandymount Elementary,Total Enrollment,462,20130702
2013,06,Carroll,0406,Mechanicsville Elementary,Kindergarten,60,20130702
2013,06,Carroll,0406,Mechanicsville Elementary,Grade 1,89,20130702
2013,06,Carroll,0406,Mechanicsville Elementary,Grade 2,92,20130702
2013,06,Carroll,0406,Mechanicsville Elementary,Grade 3,102,20130702
2013,06,Carroll,0406,Mechanicsville Elementary,Grade 4,113,20130702
2013,06,Carroll,0406,Mechanicsville Elementary,Grade 5,93,20130702
2013,06,Carroll,0406,Mechanicsville Elementary,Total Enrollment,549,20130702
2013,06,Carroll,0501,Eldersburg Elementary,Prekindergarten,11,20130702
2013,06,Carroll,0501,Eldersburg Elementary,Kindergarten,76,20130702
2013,06,Carroll,0501,Eldersburg Elementary,Grade 1,78,20130702
2013,06,Carroll,0501,Eldersburg Elementary,Grade 2,80,20130702
2013,06,Carroll,0501,Eldersburg Elementary,Grade 3,70,20130702
2013,06,Carroll,0501,Eldersburg Elementary,Grade 4,87,20130702
2013,06,Carroll,0501,Eldersburg Elementary,Grade 5,91,20130702
2013,06,Carroll,0501,Eldersburg Elementary,Total Enrollment,493,20130702
2013,06,Carroll,0503,Linton Springs Elementary,Prekindergarten,14,20130702
2013,06,Carroll,0503,Linton Springs Elementary,Kindergarten,101,20130702
2013,06,Carroll,0503,Linton Springs Elementary,Grade 1,102,20130702
2013,06,Carroll,0503,Linton Springs Elementary,Grade 2,95,20130702
2013,06,Carroll,0503,Linton Springs Elementary,Grade 3,104,20130702
2013,06,Carroll,0503,Linton Springs Elementary,Grade 4,118,20130702
2013,06,Carroll,0503,Linton Springs Elementary,Grade 5,136,20130702
2013,06,Carroll,0503,Linton Springs Elementary,Total Enrollment,670,20130702
2013,06,Carroll,0504,Sykesville Middle,Grade 6,276,20130702
2013,06,Carroll,0504,Sykesville Middle,Grade 7,247,20130702
2013,06,Carroll,0504,Sykesville Middle,Grade 8,256,20130702
2013,06,Carroll,0504,Sykesville Middle,Total Enrollment,779,20130702
2013,06,Carroll,0505,Freedom District Elementary,Kindergarten,80,20130702
2013,06,Carroll,0505,Freedom District Elementary,Grade 1,71,20130702
2013,06,Carroll,0505,Freedom District Elementary,Grade 2,89,20130702
2013,06,Carroll,0505,Freedom District Elementary,Grade 3,102,20130702
2013,06,Carroll,0505,Freedom District Elementary,Grade 4,96,20130702
2013,06,Carroll,0505,Freedom District Elementary,Grade 5,95,20130702
2013,06,Carroll,0505,Freedom District Elementary,Total Enrollment,533,20130702
2013,06,Carroll,0506,Carrolltowne Elementary,Prekindergarten,38,20130702
2013,06,Carroll,0506,Carrolltowne Elementary,Kindergarten,75,20130702
2013,06,Carroll,0506,Carrolltowne Elementary,Grade 1,81,20130702
2013,06,Carroll,0506,Carrolltowne Elementary,Grade 2,90,20130702
2013,06,Carroll,0506,Carrolltowne Elementary,Grade 3,106,20130702
2013,06,Carroll,0506,Carrolltowne Elementary,Grade 4,83,20130702
2013,06,Carroll,0506,Carrolltowne Elementary,Grade 5,94,20130702
2013,06,Carroll,0506,Carrolltowne Elementary,Total Enrollment,567,20130702
2013,06,Carroll,0507,Liberty High,Grade 9,264,20130702
2013,06,Carroll,0507,Liberty High,Grade 10,265,20130702
2013,06,Carroll,0507,Liberty High,Grade 11,305,20130702
2013,06,Carroll,0507,Liberty High,Grade 12,307,20130702
2013,06,Carroll,0507,Liberty High,Total Enrollment,1141,20130702
2013,06,Carroll,0508,Oklahoma Road Middle,Grade 6,278,20130702
2013,06,Carroll,0508,Oklahoma Road Middle,Grade 7,293,20130702
2013,06,Carroll,0508,Oklahoma Road Middle,Grade 8,233,20130702
2013,06,Carroll,0508,Oklahoma Road Middle,Total Enrollment,804,20130702
